zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Male.1,Bachelor's degree > 25,Public transportation
61018,Zip,IL,Dakota,Freeport,Stephenson County,111185.3333,25525,41,40.9,0.073964497,0
61019,Zip,IL,Davis,Freeport,Stephenson County,153508,33328,50.5,45.2,0.207013097,0
61020,Zip,IL,Davis Junction,Rochelle,Ogle County,161824.5833,26114,33.4,33.2,0.143234672,0.001337793
61021,Zip,IL,Dixon,Dixon,Lee County,95858,29291,41.1,45.8,0.11418255,0.007803121
61024,Zip,IL,Durand,Rockford,Winnebago County,133226.5,29250,48,47.4,0.124190065,0.012489592
61025,Zip,IL,East Dubuque,,Jo Daviess County,176939,32456,41.9,45.1,0.147601476,0.000770713
61028,Zip,IL,Elizabeth,,Jo Daviess County,144561.5833,34018,46.8,52,0.18369906,0
61030,Zip,IL,Forreston,Rochelle,Ogle County,87724.41667,25610,37.7,37.2,0.069121447,0.004012036
61031,Zip,IL,Franklin Grove,Dixon,Lee County,97236.16667,31689,44.3,44.6,0.10511883,0.00136612
61032,Zip,IL,Freeport,Freeport,Stephenson County,63081.75,26724,43.5,47,0.127232677,0.012410538
61036,Zip,IL,Galena,,Jo Daviess County,209361.5833,39456,54.8,57,0.203431373,0.022063815
61038,Zip,IL,Garden Prairie,Rockford,Boone County,191069.8333,29599,46.1,55.2,0.073619632,0
61039,Zip,IL,German Valley,Freeport,Stephenson County,99846,23997,28.6,35.4,0.111658456,0
61041,Zip,IL,Hanover,,Jo Daviess County,108042.1667,25995,56.7,50.7,0.084656085,0
61042,Zip,IL,Harmon,Dixon,Lee County,107416.25,28389,40,49.1,0.074786325,0
61043,Zip,IL,Davis Junction,Rochelle,Ogle County,108587,39499,53.9,56.2,0.149253731,0
61044,Zip,IL,Kent,Freeport,Stephenson County,101185.4167,23227,41.6,25.5,0.208092486,0.062893082
61046,Zip,IL,Lanark,,Carroll County,187312.75,34227,53.6,47.6,0.143175487,0.027724665
61047,Zip,IL,Leaf River,Rochelle,Ogle County,101108.5,29838,51.7,49.4,0.116946779,0
61048,Zip,IL,Lena,Freeport,Stephenson County,116762.4167,28191,48.9,47.9,0.128942808,0
61049,Zip,IL,Lindenwood,Rochelle,Ogle County,149101.8333,27554,31.8,45.5,0.112359551,0
61050,Zip,IL,Mc Connell,Freeport,Stephenson County,76418.83333,25853,39.5,52.5,0.155963303,0
61051,Zip,IL,Milledgeville,,Carroll County,90351.66667,29221,37.9,45.9,0.095840868,0
61052,Zip,IL,Monroe Center,Rochelle,Ogle County,140933.6667,31498,57.1,54.8,0.116923077,0
61053,Zip,IL,Mount Carroll,,Carroll County,93693.16667,29029,52.8,52.1,0.167342799,0
61054,Zip,IL,Mount Morris,Rochelle,Ogle County,85329.25,25677,44.6,45.8,0.140255715,0
61057,Zip,IL,Nachusa,Dixon,Lee County,59809.33333,39148,36.5,34.5,0.333333333,0
61060,Zip,IL,Orangeville,Freeport,Stephenson County,113834.6667,29377,39.6,45.3,0.128937008,0
61061,Zip,IL,Oregon,Rochelle,Ogle County,123505.8333,34641,50.3,52.5,0.12542645,0.011686144
61062,Zip,IL,Pearl City,Freeport,Stephenson County,131314.75,32834,47.1,45.9,0.157443492,0
61063,Zip,IL,Pecatonica,Rockford,Winnebago County,130601.6667,34962,34.9,42.1,0.147920434,0
61064,Zip,IL,Polo,Rochelle,Ogle County,89648.83333,28204,43.7,44.5,0.106962271,0.005438066
61065,Zip,IL,Poplar Grove,Rockford,Boone County,150456.3333,30790,35.7,33.9,0.196950644,0.005613472
61067,Zip,IL,Ridott,Freeport,Stephenson County,140791.4167,32166,60.4,60.2,0.039184953,0
61068,Zip,IL,Rochelle,Rochelle,Ogle County,122633.1667,26805,35.9,40.4,0.100496671,0.003922708
61070,Zip,IL,Rock City,Freeport,Stephenson County,131888.75,29177,34.6,41.7,0.119022317,0
61071,Zip,IL,Rock Falls,Sterling,Whiteside County,96408.41667,26775,40.9,42.6,0.078800414,0.002236065
61072,Zip,IL,Rockton,Rockford,Winnebago County,169205.3333,35048,44.2,42.3,0.185097649,0
61073,Zip,IL,Roscoe,Rockford,Winnebago County,182214.75,38121,39.7,39.9,0.200590429,0.001596488
61074,Zip,IL,Savanna,,Carroll County,55951.75,24536,46.2,48.8,0.085750315,0.015028902
61075,Zip,IL,Scales Mound,,Jo Daviess County,137060.1667,31818,50.5,49,0.152565881,0.001996008
61078,Zip,IL,Shannon,,Carroll County,103413,26317,50.8,50.7,0.067907996,0.013114754
61080,Zip,IL,South Beloit,Rockford,Winnebago County,137511.5,30390,35.8,38.3,0.131900486,0.001053297
61081,Zip,IL,Sterling,Sterling,Whiteside County,96116.91667,29954,42.7,43.5,0.124615069,0.00507867
61084,Zip,IL,Stillman Valley,Rochelle,Ogle County,168839.3333,34504,46.3,47.2,0.192870201,0
61085,Zip,IL,Stockton,,Jo Daviess County,121382.5,24495,41.1,42.5,0.119096509,0.010139417
61087,Zip,IL,Warren,,Jo Daviess County,65784,27297,48.6,50,0.108675799,0.003816794
61088,Zip,IL,Winnebago,Rockford,Winnebago County,154014.0833,37671,39.1,44.6,0.181435644,0
61089,Zip,IL,Winslow,Freeport,Stephenson County,95365.91667,30601,37.8,41.3,0.283121597,0
61091,Zip,IL,Polo,Rochelle,Ogle County,91061.25,,-666666666,-666666666,0,0
61101,Zip,IL,Rockford,Rockford,Winnebago County,37866.91667,17774,32.6,37.5,0.069892906,0.048273049
61102,Zip,IL,Rockford,Rockford,Winnebago County,45237.75,20911,34.4,35.1,0.057728119,0.026765046
61103,Zip,IL,Rockford,Rockford,Winnebago County,66553.5,24661,40.8,43.5,0.136423603,0.026094781
61104,Zip,IL,Rockford,Rockford,Winnebago County,40037.66667,15647,31.6,31.6,0.05654102,0.047802127
61107,Zip,IL,Rockford,Rockford,Winnebago County,119085.3333,35448,40.5,45.2,0.224182576,0.00668942
61108,Zip,IL,Rockford,Rockford,Winnebago County,94538,27193,39.3,42.1,0.132219646,0.009896171
61109,Zip,IL,Rockford,Rockford,Winnebago County,103053.1667,23602,36.2,36.5,0.106561974,0.005395828
61111,Zip,IL,Loves Park,Rockford,Winnebago County,113781.25,29820,38.2,40.5,0.147243803,0.009104965
61114,Zip,IL,Rockford,Rockford,Winnebago County,151697.5833,40468,44.1,52.7,0.199965284,0.003654765
61115,Zip,IL,Machesney Park,Rockford,Winnebago County,117059.3333,27313,39,38.8,0.112588767,0.002110447
61201,Zip,IL,Rock Island,Davenport-Moline-Rock Island,Rock Island County,91710.91667,25224,35,38.1,0.156431985,0.019514979
61230,Zip,IL,Albany,Sterling,Whiteside County,117241.75,29930,37.7,49.3,0.113609467,0
61231,Zip,IL,Aledo,Davenport-Moline-Rock Island,Mercer County,92506.66667,29779,44.8,48.6,0.153784219,0
61232,Zip,IL,Andalusia,Davenport-Moline-Rock Island,Rock Island County,128671,35723,45.4,50.3,0.136842105,0
61234,Zip,IL,Annawan,Davenport-Moline-Rock Island,Henry County,112912.8333,29524,44.9,48.6,0.187035069,0
61235,Zip,IL,Atkinson,Davenport-Moline-Rock Island,Henry County,117150.9167,26553,40.7,39.1,0.116615067,0
61236,Zip,IL,East Moline,Davenport-Moline-Rock Island,Rock Island County,67690.25,19699,24.4,31.3,0.032786885,0
61238,Zip,IL,Cambridge,Davenport-Moline-Rock Island,Henry County,109478.6667,27861,38.8,45.1,0.096313912,0.010547132
61239,Zip,IL,Carbon Cliff,Davenport-Moline-Rock Island,Rock Island County,84050.08333,17690,25,27.6,0.044222539,0
61240,Zip,IL,Coal Valley,Davenport-Moline-Rock Island,Rock Island County,178290.4167,36576,43.8,45.3,0.21919964,0
61241,Zip,IL,Colona,Davenport-Moline-Rock Island,Henry County,127541,28761,39.9,43.5,0.140254237,0
61242,Zip,IL,Cordova,Davenport-Moline-Rock Island,Rock Island County,139771.3333,33337,51.7,52.7,0.122222222,0.005988024
61243,Zip,IL,Deer Grove,Sterling,Whiteside County,87331.25,41510,60.2,54.5,0.11,0
61244,Zip,IL,East Moline,Davenport-Moline-Rock Island,Rock Island County,105449,23785,37.4,44.6,0.137833273,0.017013426
61250,Zip,IL,Erie,Sterling,Whiteside County,121563,32957,40.7,41.8,0.166570605,0
61251,Zip,IL,Fenton,Sterling,Whiteside County,133004.4167,45046,42.7,49.4,0.06185567,0
61252,Zip,IL,Fulton,Sterling,Whiteside County,120241.1667,31768,41.3,47.8,0.142819843,0
61254,Zip,IL,Geneseo,Davenport-Moline-Rock Island,Henry County,165509.1667,36017,44.8,44.9,0.209675382,0
61256,Zip,IL,Hampton,Davenport-Moline-Rock Island,Rock Island County,140568,34408,39.3,41.6,0.199095023,0.006615215
61257,Zip,IL,Hillsdale,Davenport-Moline-Rock Island,Rock Island County,101719,22026,32.7,41,0.127296588,0
61258,Zip,IL,Hooppole,Davenport-Moline-Rock Island,Henry County,60057.83333,16836,37.1,37.4,0.026845638,0
61259,Zip,IL,Illinois City,Davenport-Moline-Rock Island,Rock Island County,167739.1667,35060,39.6,45.5,0.226606539,0
61260,Zip,IL,Joy,Davenport-Moline-Rock Island,Mercer County,70817.41667,21399,47.3,32.9,0.044016506,0
61261,Zip,IL,Lyndon,Sterling,Whiteside County,79905.08333,22990,33.4,42.1,0.104712042,0
61262,Zip,IL,Orion,Davenport-Moline-Rock Island,Henry County,170001.9167,30192,43.7,47.2,0.111506524,0
61263,Zip,IL,Matherville,Davenport-Moline-Rock Island,Mercer County,75513.41667,22026,34.9,28.5,0.044289044,0
61264,Zip,IL,Milan,Davenport-Moline-Rock Island,Rock Island County,120614.25,35017,45.5,45.8,0.109505419,0.009056604
61265,Zip,IL,Moline,Davenport-Moline-Rock Island,Rock Island County,106745.5833,30575,39.2,42,0.162097735,0.019898129
61270,Zip,IL,Morrison,Sterling,Whiteside County,112184.6667,29663,43.9,46.5,0.136918834,0.001257862
61272,Zip,IL,New Boston,Davenport-Moline-Rock Island,Mercer County,74377.83333,26420,43.7,45.5,0.093641618,0
61273,Zip,IL,Orion,Davenport-Moline-Rock Island,Henry County,148467.4167,36278,43.5,47.2,0.180645161,0
61274,Zip,IL,Osco,Davenport-Moline-Rock Island,Henry County,130098.1667,33243,53.3,56.3,0,0
61275,Zip,IL,Port Byron,Davenport-Moline-Rock Island,Rock Island County,202216.5,35043,40.5,43.6,0.175952156,0.008796296
61276,Zip,IL,Sherrard,Davenport-Moline-Rock Island,Mercer County,139407.5,23868,40.1,39,0.095890411,0
61277,Zip,IL,Prophetstown,Sterling,Whiteside County,109043.8333,33425,47.5,47.2,0.159862484,0.009097271
61278,Zip,IL,Rapids City,Davenport-Moline-Rock Island,Rock Island County,148246,29233,40.3,41.7,0.224358974,0
61279,Zip,IL,Reynolds,Davenport-Moline-Rock Island,Rock Island County,116719.4167,30667,46.4,45.5,0.121765601,0
61281,Zip,IL,Sherrard,Davenport-Moline-Rock Island,Mercer County,174602.1667,33772,49.2,49.9,0.13677639,0
61282,Zip,IL,Silvis,Davenport-Moline-Rock Island,Rock Island County,101810.5833,24845,39.4,38.4,0.094492644,0.004548039
61283,Zip,IL,Tampico,Sterling,Whiteside County,67770.16667,20369,29.1,30.9,0.108374384,0
61284,Zip,IL,Andalusia,Davenport-Moline-Rock Island,Rock Island County,170933.5,42277,55.5,47.7,0.154921021,0
61285,Zip,IL,Thomson,,Carroll County,106778.0833,29383,42.7,54.6,0.078778135,0
61301,Zip,IL,La Salle,Ottawa-Peru,La Salle County,79860.33333,27139,37.8,38.5,0.115037705,0.002183883
61310,Zip,IL,Amboy,Dixon,Lee County,91528.83333,29028,44.5,48.5,0.085457271,0.002305476
61311,Zip,IL,Ancona,Pontiac,Livingston County,79898.66667,24813,48.4,47.3,0.043478261,0
61312,Zip,IL,Arlington,Ottawa-Peru,Bureau County,92919.25,34243,49.1,45,0.129032258,0
61313,Zip,IL,Streator,Ottawa-Peru,La Salle County,114036.8333,26539,32.3,46.1,0.169934641,0
61314,Zip,IL,Buda,Ottawa-Peru,Bureau County,53748.75,26431,43,44.9,0.103338633,0
61316,Zip,IL,Cedar Point,Ottawa-Peru,La Salle County,62341.33333,27284,36.8,36,0.046391753,0
61317,Zip,IL,Cherry,Ottawa-Peru,Bureau County,66556.33333,23878,39.1,42.2,0.126984127,0
61318,Zip,IL,Compton,Dixon,Lee County,88538.66667,22473,41.5,28.5,0.054844607,0
61319,Zip,IL,Cornell,Pontiac,Livingston County,92971,29427,39.3,48.1,0.151151151,0
61320,Zip,IL,Dalzell,Ottawa-Peru,Bureau County,98560.66667,30814,48.1,48,0.125,0.018469657
61321,Zip,IL,Dana,Ottawa-Peru,La Salle County,88321.5,40888,30.5,47,0.203296703,0
61322,Zip,IL,Depue,Ottawa-Peru,Bureau County,46236.91667,21026,35.3,38.4,0.096359743,0
61324,Zip,IL,Eldena,Dixon,Lee County,70730.33333,38562,59.5,57.6,0,0
61325,Zip,IL,Grand Ridge,Ottawa-Peru,La Salle County,93997.5,37873,41.5,41.9,0.174107143,0
61326,Zip,IL,Granville,Ottawa-Peru,Putnam County,100451,37910,44.1,46.5,0.083478261,0
61327,Zip,IL,Hennepin,Ottawa-Peru,Putnam County,112987.0833,30684,44.2,44.3,0.083333333,0
61328,Zip,IL,Ohio,Ottawa-Peru,Bureau County,50488.75,,-666666666,-666666666,0,0
61329,Zip,IL,Ladd,Ottawa-Peru,Bureau County,84619.58333,35563,43.6,42.5,0.123163842,0
61330,Zip,IL,La Moille,Ottawa-Peru,Bureau County,95654.25,39075,49.1,50.7,0.095916429,0
61331,Zip,IL,Amboy,Dixon,Lee County,65680.58333,,-666666666,-666666666,0,0
61332,Zip,IL,Tonica,Ottawa-Peru,La Salle County,58802.25,32074,36.8,49.5,0.016949153,0
61333,Zip,IL,Long Point,Pontiac,Livingston County,83144.5,28493,37.9,46.8,0.117391304,0
61334,Zip,IL,Lostant,Ottawa-Peru,La Salle County,81941.08333,28488,34.9,44.2,0.126849894,0
61335,Zip,IL,McNabb,Ottawa-Peru,Putnam County,93105.08333,30767,42.7,54.6,0.095384615,0
61336,Zip,IL,Magnolia,Ottawa-Peru,Putnam County,71430.83333,30292,35.4,38.9,0.217270195,0
61337,Zip,IL,Malden,Ottawa-Peru,Bureau County,78909.5,24226,43.4,39.4,0.071428571,0
61338,Zip,IL,Manlius,Ottawa-Peru,Bureau County,55998.41667,28753,41.1,44.8,0.078212291,0
61340,Zip,IL,Granville,Ottawa-Peru,Putnam County,54387.08333,44067,44.9,51.3,0.082474227,0
61341,Zip,IL,Marseilles,Ottawa-Peru,La Salle County,118158.25,29643,41.4,41.3,0.1138777,0.001759531
61342,Zip,IL,Mendota,Ottawa-Peru,La Salle County,98012.08333,31360,40.4,40.1,0.111817877,0.004191321
61344,Zip,IL,Mineral,Ottawa-Peru,Bureau County,55910.33333,25792,41.5,45.6,0.123636364,0
61345,Zip,IL,Neponset,Ottawa-Peru,Bureau County,57997,34110,43.4,43.3,0.107717042,0
61348,Zip,IL,Oglesby,Ottawa-Peru,La Salle County,91535.83333,29941,43.5,41.5,0.127023661,0
61349,Zip,IL,Ohio,Ottawa-Peru,Bureau County,88528.08333,33367,42.5,48.3,0.150943396,0
61350,Zip,IL,Ottawa,Ottawa-Peru,La Salle County,129821.8333,29728,39.9,43.2,0.117940699,0.005249819
61353,Zip,IL,Paw Paw,Dixon,Lee County,100076,28978,46.5,44.4,0.102890173,0.001828154
61354,Zip,IL,Peru,Ottawa-Peru,La Salle County,105704.0833,30665,45.3,46.9,0.161463664,0.001215067
61356,Zip,IL,Princeton,Ottawa-Peru,Bureau County,120510.3333,31181,45.7,48.7,0.177841056,0.012336009
61358,Zip,IL,Rutland,Ottawa-Peru,La Salle County,53485.83333,22981,48.8,48.5,0.065217391,0
61359,Zip,IL,Spring Valley,Ottawa-Peru,Bureau County,62698.25,24284,39.1,41.2,0.056338028,0
61360,Zip,IL,Marseilles,Ottawa-Peru,La Salle County,161927.3333,29908,36.5,34.1,0.105172414,0
61361,Zip,IL,Sheffield,Ottawa-Peru,Bureau County,77932.58333,30166,47.1,45.2,0.150060024,0
61362,Zip,IL,Spring Valley,Ottawa-Peru,Bureau County,79605.33333,26794,38,43.3,0.109489051,0.001508865
61363,Zip,IL,Standard,Ottawa-Peru,Putnam County,68070.33333,27698,36.2,50.9,0.037837838,0
61364,Zip,IL,Streator,Ottawa-Peru,La Salle County,61857.83333,25918,41.7,46.7,0.100933748,0.002776437
61367,Zip,IL,Sublette,Dixon,Lee County,113917.75,33351,49.4,44.6,0.124542125,0
61368,Zip,IL,Tiskilwa,Ottawa-Peru,Bureau County,81400,24038,43.5,49.4,0.095098039,0
61369,Zip,IL,Toluca,Peoria,Marshall County,66444.16667,28967,47.3,52.4,0.106623586,0
61370,Zip,IL,Tonica,Ottawa-Peru,La Salle County,103368,30093,39.2,42.8,0.092631579,0
61372,Zip,IL,Troy Grove,Ottawa-Peru,La Salle County,91826.58333,27411,30.7,29.8,0.03,0
61373,Zip,IL,North Utica,Ottawa-Peru,La Salle County,161841.9167,35286,49.5,47.8,0.145767027,0
61374,Zip,IL,La Moille,Ottawa-Peru,Bureau County,62098.75,44064,67.6,66.1,0.156862745,0
61375,Zip,IL,Varna,Peoria,Marshall County,158610.75,32282,56.2,56.4,0.155154091,0
61376,Zip,IL,Walnut,Ottawa-Peru,Bureau County,89997.75,27797,47,49.2,0.137112722,0
61377,Zip,IL,Wenona,Peoria,Marshall County,73362.5,29080,36.2,39.6,0.113924051,0
61378,Zip,IL,West Brooklyn,Dixon,Lee County,112287.1667,37687,59.8,51.7,0.04887218,0
61379,Zip,IL,Wyanet,Ottawa-Peru,Bureau County,80228.5,26345,39.8,43,0.066258919,0
61401,Zip,IL,Galesburg,Galesburg,Knox County,68891.83333,23217,39.1,45.2,0.108663793,0.005235205
61410,Zip,IL,Abingdon,Galesburg,Knox County,59832.75,21297,39.7,39,0.097763348,0
61411,Zip,IL,Adair,Macomb,McDonough County,63334.33333,50695,52.8,56,0.151351351,0
61412,Zip,IL,Alexis,Davenport-Moline-Rock Island,Mercer County,69469.5,27169,41,46.5,0.162609542,0
61413,Zip,IL,Alpha,Davenport-Moline-Rock Island,Henry County,92984.16667,32077,41.5,42.7,0.199704142,0
61414,Zip,IL,Altona,Galesburg,Knox County,74218.75,24502,32.3,39.8,0.164179104,0
61415,Zip,IL,Avon,Canton,Fulton County,104377.5833,28050,40.2,38.9,0.118592196,0.003554502
61416,Zip,IL,Bardolph,Macomb,McDonough County,31446.75,12158,42.2,37.2,0.092391304,0
61417,Zip,IL,Berwick,,Warren County,69999.75,24189,51.6,50.6,0.045454545,0.147540984
61418,Zip,IL,Biggsville,Burlington,Henderson County,71169.33333,34041,53.8,58.4,0.141203704,0
61419,Zip,IL,Bishop Hill,Davenport-Moline-Rock Island,Henry County,70697.58333,33618,58.5,59.3,0.178217822,0
61420,Zip,IL,Blandinsville,Macomb,McDonough County,52091.41667,27076,44.2,43.7,0.12545676,0
61421,Zip,IL,Bradford,Peoria,Stark County,70786.83333,28583,43.7,44.7,0.117084827,0.027303754
61422,Zip,IL,Bushnell,Macomb,McDonough County,58100.33333,23660,40.9,43.4,0.114259598,0.007097792
61423,Zip,IL,Cameron,,Warren County,81431.83333,32117,45.7,53.2,0.167070218,0
61424,Zip,IL,Camp Grove,Peoria,Marshall County,58112.08333,33113,37.1,27.3,0.164383562,0
61425,Zip,IL,Gulfport,Burlington,Henderson County,68345.33333,27116,65,58.6,0.211267606,0
61427,Zip,IL,Cuba,Canton,Fulton County,80224.83333,28542,44.7,48.2,0.170747423,0.00461361
61428,Zip,IL,Dahinda,Galesburg,Knox County,221181.5,38876,53.5,55.1,0.21722365,0.005089059
61430,Zip,IL,East Galesburg,Galesburg,Knox County,77469.75,38348,46.4,43,0.142023346,0
61431,Zip,IL,Ellisville,Canton,Fulton County,69875.66667,33698,46.5,52.5,0.146118721,0
61432,Zip,IL,Fairview,Canton,Fulton County,69916,30966,41.5,46.8,0.1069869,0
61434,Zip,IL,Galva,Davenport-Moline-Rock Island,Henry County,68247.66667,24084,40.4,48.4,0.166666667,0
61435,Zip,IL,Gerlaw,,Warren County,111733,29559,-666666666,68.6,0.586206897,0
61436,Zip,IL,Gilson,Galesburg,Knox County,88822,40037,52.2,57.9,0.197416974,0
61437,Zip,IL,Gladstone,Burlington,Henderson County,69415.25,27344,37.3,40.5,0.177419355,0
61438,Zip,IL,Good Hope,Macomb,McDonough County,79789.83333,36410,31.7,46.1,0.210977702,0
61439,Zip,IL,Henderson,Galesburg,Knox County,69213.75,28124,50.7,58.3,0.075268817,0
61440,Zip,IL,Industry,Macomb,McDonough County,54549.66667,27372,35.6,48.5,0.232989691,0
61441,Zip,IL,Ipava,Canton,Fulton County,57649.16667,25515,47.8,45.3,0.089552239,0
61442,Zip,IL,Keithsburg,Davenport-Moline-Rock Island,Mercer County,45240.25,23007,43.5,45.3,0.071294559,0
61443,Zip,IL,Kewanee,Davenport-Moline-Rock Island,Henry County,50582.66667,22629,37.9,42.3,0.10750268,0.001702997
61447,Zip,IL,Kirkwood,,Warren County,71088.25,40944,43.9,46.1,0.147710487,0
61448,Zip,IL,Knoxville,Galesburg,Knox County,98230.25,27209,41.7,43.1,0.15005684,0
61449,Zip,IL,La Fayette,Peoria,Stark County,50459.5,30991,53.1,44.8,0.05,0
61450,Zip,IL,La Harpe,Fort Madison-Keokuk,Hancock County,78563.33333,23148,41.4,49.1,0.126482213,0
61451,Zip,IL,Laura,Peoria,Peoria County,80933.58333,34010,38.8,51.6,0.086614173,0
61453,Zip,IL,Little York,,Warren County,64573.91667,26856,43.1,35.9,0.1175,0
61454,Zip,IL,Lomax,Burlington,Henderson County,53945,25063,49.5,45.3,0.094736842,0
61455,Zip,IL,Macomb,Macomb,McDonough County,93575.16667,21959,26.2,30.3,0.188519476,0.019654274
61458,Zip,IL,Maquon,Galesburg,Knox County,72497.83333,31885,55.6,53.9,0.077490775,0.003584229
61459,Zip,IL,Marietta,Canton,Fulton County,46030,32126,56.7,56.1,0.12,0
61460,Zip,IL,Media,Burlington,Henderson County,68148.25,22877,48.3,49.3,0.105726872,0
61462,Zip,IL,Monmouth,,Warren County,68933.16667,24554,35.9,36.4,0.162169798,0.010426723
61465,Zip,IL,Windsor,Davenport-Moline-Rock Island,Mercer County,88762.5,34079,45.3,48.9,0.112305854,0
61467,Zip,IL,Oneida,Galesburg,Knox County,81999.16667,27173,36.5,40.2,0.207207207,0
61469,Zip,IL,Oquawka,Burlington,Henderson County,56115.08333,26718,51.6,52.4,0.05061082,0.00923361
61470,Zip,IL,Prairie City,Macomb,McDonough County,25889.25,19483,45.2,41.9,0.11898017,0
61471,Zip,IL,Raritan,Burlington,Henderson County,42521.75,35313,64,63.5,0.111111111,0
61472,Zip,IL,Rio,Galesburg,Knox County,106933,36522,54.8,57.3,0.153465347,0
61473,Zip,IL,Roseville,,Warren County,68329.16667,25448,35.9,47.7,0.210480349,0
61474,Zip,IL,Saint Augustine,Galesburg,Knox County,54326.75,20426,46.3,40.1,0.08988764,0
61475,Zip,IL,Sciota,Macomb,McDonough County,65240.41667,37733,36.9,51.2,0.24375,0
61476,Zip,IL,Seaton,Davenport-Moline-Rock Island,Mercer County,61982.41667,28342,53.5,49,0.041237113,0
61477,Zip,IL,Smithfield,Canton,Fulton County,46045.25,23769,43.9,47.9,0.098173516,0
61478,Zip,IL,Smithshire,,Warren County,72128.33333,29677,41.8,41.7,0.199004975,0
61479,Zip,IL,Speer,Peoria,Stark County,118637.1667,33580,57.3,23.1,0.324324324,0
61480,Zip,IL,Stronghurst,Burlington,Henderson County,65238.91667,23775,37.8,48.3,0.097968937,0
61482,Zip,IL,Table Grove,Canton,Fulton County,48448.75,23863,36.6,33,0.077294686,0
61483,Zip,IL,Toulon,Peoria,Stark County,72907,26521,46.1,46.6,0.127025275,0
61484,Zip,IL,Vermont,Canton,Fulton County,53450.83333,25068,43.8,41.5,0.0625,0.008086253
61485,Zip,IL,Victoria,Galesburg,Knox County,62470.58333,30468,49,54.5,0.104651163,0
61486,Zip,IL,Viola,Davenport-Moline-Rock Island,Mercer County,90394,29613,36.7,37.5,0.147,0
61488,Zip,IL,Wataga,Galesburg,Knox County,81244,27240,48.1,49.5,0.123978202,0
61489,Zip,IL,Williamsfield,Galesburg,Knox County,79426.25,26886,42.6,40.6,0.113673806,0.002232143
61490,Zip,IL,Woodhull,Davenport-Moline-Rock Island,Henry County,99878.75,28636,38.6,48.9,0.137206428,0
61491,Zip,IL,Wyoming,Peoria,Stark County,80048,38675,46.5,48.6,0.102154274,0
61501,Zip,IL,Astoria,Canton,Fulton County,49508.16667,23765,33.9,51.1,0.112512124,0
61516,Zip,IL,Benson,Peoria,Woodford County,88134.58333,32082,34,39.8,0.14957265,0
61517,Zip,IL,Brimfield,Peoria,Peoria County,179145.25,43348,43.1,47.7,0.175805048,0.001287001
