zipcode,State,City,Metro,CountyName,Average RE Prices
23222,VA,Richmond,Richmond,Richmond City,153659.8333
23223,VA,Richmond,Richmond,Richmond City,164375.1667
23224,VA,Richmond,Richmond,Richmond City,117219.0833
23225,VA,Richmond,Richmond,Richmond City,216448
23226,VA,Richmond,Richmond,Richmond City,337278.8333
23227,VA,Richmond,Richmond,Richmond City,238918.75
23228,VA,Henrico,Richmond,Henrico County,190420.4167
23229,VA,Henrico,Richmond,Henrico County,300750.3333
23230,VA,Henrico,Richmond,Henrico County,226544.75
23231,VA,Henrico,Richmond,Henrico County,191998.5
23233,VA,Henrico,Richmond,Henrico County,333821.75
23234,VA,Richmond,Richmond,Richmond City,168239
23235,VA,Bon Air,Richmond,Chesterfield County,238513.3333
23236,VA,Chesterfield,Richmond,Chesterfield County,229958.8333
23237,VA,Bellwood,Richmond,Chesterfield County,184888.1667
23238,VA,Henrico,Richmond,Henrico County,301791
23294,VA,Henrico,Richmond,Henrico County,215108.0833
23301,VA,Accomac,,Accomack County,110355.75
23302,VA,Assawoman,,Accomack County,211420.4167
23303,VA,Atlantic,,Accomack County,158627.25
23304,VA,Smithfield,Virginia Beach-Norfolk-Newport News,Isle of Wight County,201662.75
23306,VA,Belle Haven,,Accomack County,251284.0833
23307,VA,Birdsnest,,Northampton County,47460.66667
23308,VA,Bloxom,,Accomack County,88856.75
23310,VA,Cape Charles,,Northampton County,219361.8333
23314,VA,Carrollton,Virginia Beach-Norfolk-Newport News,Isle of Wight County,305433.5
23315,VA,Carrsville,Virginia Beach-Norfolk-Newport News,Isle of Wight County,184486.1667
23320,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,254480.6667
23321,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,254013.9167
23322,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,359081.1667
23323,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,272120.25
23324,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,169176
23325,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,202321.3333
23336,VA,Chincoteague,,Accomack County,191733.9167
23337,VA,Atlantic,,Accomack County,120022.8333
23347,VA,Eastville,,Northampton County,139191.6667
23350,VA,Exmore,,Northampton County,92228.08333
23354,VA,Franktown,,Northampton County,293617.3333
23356,VA,Greenbackville,,Accomack County,174284.0833
23357,VA,Greenbush,,Accomack County,85929.41667
23358,VA,Hacksneck,,Accomack County,104526
23359,VA,Hallwood,,Accomack County,85193.33333
23389,VA,Melfa,,Accomack County,93726.58333
23398,VA,Exmore,,Northampton County,135307.4167
23405,VA,Machipongo,,Northampton County,274095.0833
23410,VA,Melfa,,Accomack County,110978.9167
23415,VA,New Church,,Accomack County,102009.5833
23416,VA,Oak Hall,,Accomack County,90685
23417,VA,Onancock,,Accomack County,169687.9167
23418,VA,Onley,,Accomack County,113033.1667
23420,VA,Painter,,Accomack County,74505.91667
23421,VA,Parksley,,Accomack County,92975.75
23422,VA,Painter,,Accomack County,111150.8333
23423,VA,Painter,,Accomack County,75982.16667
23424,VA,Carrollton,Virginia Beach-Norfolk-Newport News,Isle of Wight County,197502.6667
23426,VA,Hallwood,,Accomack County,51662.08333
23430,VA,Smithfield,Virginia Beach-Norfolk-Newport News,Isle of Wight County,269233.25
23432,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,302999.3333
23433,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,330639.5833
23434,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,205108.0833
23435,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,280235.6667
23436,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,332935.6667
23437,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,224234.9167
23438,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City,197390.25
23442,VA,Temperanceville,,Accomack County,110951.5833
23451,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,394540.6667
23452,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,243109.4167
23453,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,235751.3333
23454,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,296122.5833
23455,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,295230.5
23456,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,356129
23457,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,398679
23462,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,214333.75
23464,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,259536.4167
23480,VA,Wachapreague,,Accomack County,164713.4286
23487,VA,Windsor,Virginia Beach-Norfolk-Newport News,Isle of Wight County,212164.25
23502,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,198694.0833
23503,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,196049
23504,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,158784.5833
23505,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,214637.0833
23507,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,347177.6667
23508,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,263402.3333
23509,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,171271.0833
23510,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,233661.0833
23513,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,166749.9167
23517,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,226345.6667
23518,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,215647.25
23523,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,141676.1667
23601,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,180336.75
23602,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,195116.25
23603,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,169796.6667
23605,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,132640.0833
23606,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,231116.8333
23607,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,66433.33333
23608,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,181647.75
23651,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,197040.1667
23661,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,136894.6667
23662,VA,Poquoson,Virginia Beach-Norfolk-Newport News,Poquoson City,334319.5
23663,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,121120.4167
23664,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,190878.75
23666,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,181283.3333
23669,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,173910.6667
23690,VA,Yorktown,Virginia Beach-Norfolk-Newport News,York County,378316.3333
23692,VA,Yorktown,Virginia Beach-Norfolk-Newport News,York County,307306.5833
23693,VA,Yorktown,Virginia Beach-Norfolk-Newport News,York County,365546.5833
23696,VA,Seaford,Virginia Beach-Norfolk-Newport News,York County,340060.3333
23701,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,158971.1667
23702,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,129549.9167
23703,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,200178.0833
23704,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,132763.1667
23707,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,156964.75
23803,VA,Petersburg,Richmond,Petersburg City,108091.25
23805,VA,Petersburg,Richmond,Petersburg City,134962.9167
23821,VA,Alberta,,Brunswick County,68656.66667
23824,VA,Blackstone,,Nottoway County,93370.83333
23827,VA,Boykins,,Southampton County,88161
23828,VA,Branchville,,Southampton County,85571.75
23829,VA,Capron,,Southampton County,121180.6667
23830,VA,Carson,Richmond,Dinwiddie County,186296.9167
23831,VA,Chester,Richmond,Chesterfield County,231905.5833
23832,VA,Chesterfield,Richmond,Chesterfield County,239542.5833
23833,VA,Church Road,Richmond,Dinwiddie County,179745.1667
23834,VA,Colonial Heights,Richmond,Colonial Heights City,170719.1667
23836,VA,Chester,Richmond,Chesterfield County,260790.1667
23837,VA,Courtland,,Southampton County,163769.5
23838,VA,Chesterfield,Richmond,Chesterfield County,328736.5
23839,VA,Dendron,,Surry County,108249.1667
23840,VA,Dewitt,Richmond,Dinwiddie County,144641.0833
23841,VA,Dinwiddie,Richmond,Dinwiddie County,156894.5
23842,VA,Disputanta,Richmond,Prince George County,213531.25
23843,VA,Dolphin,,Brunswick County,86579.25
23844,VA,Drewryville,,Southampton County,95956
23845,VA,Ebony,,Brunswick County,220182.6667
23846,VA,Elberon,,Surry County,162587
23847,VA,Emporia,,Greensville County,71668.83333
23850,VA,Ford,Richmond,Dinwiddie County,119016.1667
23851,VA,Franklin,,Franklin City,139821
23856,VA,Freeman,,Brunswick County,69062.91667
23857,VA,Gasburg,,Brunswick County,175579.9167
23860,VA,Hopewell,Richmond,Hopewell City,126762.5833
23866,VA,Ivor,,Southampton County,155880.5
23867,VA,Jarratt,,Greensville County,76143.25
23868,VA,Lawrenceville,,Brunswick County,77218.5
23872,VA,McKenney,Richmond,Dinwiddie County,104544.5833
23874,VA,Newsoms,,Southampton County,126393.3333
23875,VA,Prince George,Richmond,Prince George County,203202.0833
23876,VA,Rawlings,,Brunswick County,74233.91667
23878,VA,Sedley,,Southampton County,171069.1667
23879,VA,Skippers,,Greensville County,67804.83333
23881,VA,Spring Grove,,Surry County,173089.5833
23882,VA,Stony Creek,Richmond,Sussex County,98532.83333
23883,VA,Surry,,Surry County,157560.75
23885,VA,Sutherland,Richmond,Dinwiddie County,197023.1667
23887,VA,Valentines,,Brunswick County,249200.0833
23888,VA,Wakefield,Richmond,Sussex County,132329.8333
23889,VA,Warfield,,Brunswick County,83888.33333
23890,VA,Waverly,Richmond,Sussex County,91391.66667
23893,VA,White Plains,,Brunswick County,69570.25
23894,VA,Wilsons,Richmond,Dinwiddie County,153183.5
23897,VA,Yale,Richmond,Sussex County,71282.16667
23898,VA,Zuni,Virginia Beach-Norfolk-Newport News,Isle of Wight County,213268.75
23899,VA,Spring Grove,,Surry County,116383.4167
23901,VA,Farmville,,Prince Edward County,162004.3333
23915,VA,Baskerville,,Mecklenburg County,93972.16667
23917,VA,Boydton,,Mecklenburg County,114192.75
23919,VA,Bracey,,Mecklenburg County,125061.6667
23920,VA,Brodnax,,Brunswick County,78264
23921,VA,Buckingham,Charlottesville,Buckingham County,106252.8333
23922,VA,Burkeville,,Nottoway County,99234.08333
23923,VA,Charlotte Court House,,Charlotte County,124741.5
23924,VA,Chase City,,Mecklenburg County,58666.5
23927,VA,Clarksville,,Mecklenburg County,129939.3333
23930,VA,Crewe,,Nottoway County,95615.75
23934,VA,Charlotte Court House,,Charlotte County,138582.75
23936,VA,Dillwyn,Charlottesville,Buckingham County,111584.1667
23937,VA,Charlotte Court House,,Charlotte County,108382.4167
23938,VA,Dundas,,Brunswick County,94549.66667
23942,VA,Green Bay,,Prince Edward County,119680.25
23944,VA,Kenbridge,,Lunenburg County,91554.66667
23947,VA,Keysville,,Lunenburg County,109681.3333
23950,VA,La Crosse,,Mecklenburg County,83181.66667
23952,VA,Lunenburg,,Lunenburg County,117312.3333
23954,VA,Meherrin,,Prince Edward County,111662.9167
23958,VA,Pamplin,,Prince Edward County,109645.25
23959,VA,Phenix,,Charlotte County,97315
23960,VA,Prospect,,Prince Edward County,115612.6667
23962,VA,Charlotte Court House,,Charlotte County,102481.75
23963,VA,Red House,Lynchburg,Appomattox County,112633.8333
23964,VA,Red Oak,,Mecklenburg County,84593.66667
23966,VA,Farmville,,Prince Edward County,150773.0833
23967,VA,Saxe,,Charlotte County,101200.3333
23968,VA,Skipwith,,Mecklenburg County,80288.33333
23970,VA,South Hill,,Mecklenburg County,95611.16667
23974,VA,Victoria,,Lunenburg County,77071.58333
23976,VA,Charlotte Court House,,Charlotte County,93281.5
24011,VA,Roanoke,Roanoke,Roanoke City,91703.5
24012,VA,Roanoke,Roanoke,Roanoke City,128415.75
24013,VA,Roanoke,Roanoke,Roanoke City,72837.91667
24014,VA,Roanoke,Roanoke,Roanoke City,158794.25
24015,VA,Roanoke,Roanoke,Roanoke City,177347
24016,VA,Roanoke,Roanoke,Roanoke City,69671.58333
24017,VA,Roanoke,Roanoke,Roanoke City,94816.83333
24018,VA,Roanoke,Roanoke,Roanoke City,222605.1667
24019,VA,Roanoke,Roanoke,Roanoke City,173244.3333
24053,VA,Ararat,,Patrick County,92242.08333
24054,VA,Axton,Martinsville,Henry County,80513.33333
24055,VA,Bassett,Martinsville,Henry County,83903.5
24058,VA,Radford,Blacksburg-Christiansburg-Radford,Radford City,90344.25
24059,VA,Bent Mountain,Roanoke,Roanoke County,180053.3333
24060,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County,250404.5833
24064,VA,Blue Ridge,Roanoke,Botetourt County,197143.0833
24065,VA,Boones Mill,Roanoke,Franklin County,188387.1667
24066,VA,Buchanan,Roanoke,Botetourt County,151190.25
24067,VA,Callaway,Roanoke,Franklin County,176411.1667
24069,VA,Cascade,Danville,Pittsylvania County,106800.75
24070,VA,Catawba,Roanoke,Roanoke County,193150.8333
24072,VA,Check,Blacksburg-Christiansburg-Radford,Floyd County,107716.5
24073,VA,Christiansburg,Blacksburg-Christiansburg-Radford,Montgomery County,178127.9167
24076,VA,Claudville,,Patrick County,90587.66667
24077,VA,Cloverdale,Roanoke,Botetourt County,163174.1667
24078,VA,Collinsville,Martinsville,Henry County,97723
24079,VA,Copper Hill,Blacksburg-Christiansburg-Radford,Floyd County,105275.75
24082,VA,Critz,,Patrick County,87465.75
24083,VA,Daleville,Roanoke,Botetourt County,294581.9167
24084,VA,Dublin,Blacksburg-Christiansburg-Radford,Pulaski County,129320.0833
24085,VA,Eagle Rock,Roanoke,Botetourt County,121024.25
24086,VA,Pearisburg,Blacksburg-Christiansburg-Radford,Giles County,124975.0833
24087,VA,Elliston,Blacksburg-Christiansburg-Radford,Montgomery County,136353.5833
24088,VA,Ferrum,Roanoke,Franklin County,137138.5
24089,VA,Fieldale,Martinsville,Henry County,67344.08333
24090,VA,Fincastle,Roanoke,Botetourt County,230364.8333
24091,VA,Floyd,Blacksburg-Christiansburg-Radford,Floyd County,109455.1667
24092,VA,Gladehill,Roanoke,Franklin County,167246
24093,VA,Glen Lyn,Blacksburg-Christiansburg-Radford,Giles County,88667.41667
24095,VA,Goodview,Lynchburg,Bedford County,176228.75
24101,VA,Hardy,Lynchburg,Bedford County,218332.1667
24102,VA,Henry,Roanoke,Franklin County,114891
24104,VA,Huddleston,Lynchburg,Bedford County,290020.1667
24105,VA,Indian Valley,Blacksburg-Christiansburg-Radford,Floyd County,76043.83333
24112,VA,Martinsville,Martinsville,Henry County,73528.41667
24120,VA,Meadows of Dan,,Patrick County,103995.9167
24121,VA,Moneta,Lynchburg,Bedford County,309511.4167
24122,VA,Montvale,Lynchburg,Bedford County,147930.3333
24124,VA,Narrows,Blacksburg-Christiansburg-Radford,Giles County,89607
24127,VA,New Castle,Roanoke,Craig County,123251.4167
24128,VA,Newport,Blacksburg-Christiansburg-Radford,Giles County,170273.5833
24131,VA,Covington,,Alleghany County,105482.75
24132,VA,Radford,Blacksburg-Christiansburg-Radford,Radford City,63226.08333
24133,VA,Patrick Springs,,Patrick County,90229.58333
24134,VA,Pearisburg,Blacksburg-Christiansburg-Radford,Giles County,121719.5833
24136,VA,Pembroke,Blacksburg-Christiansburg-Radford,Giles County,123939.9167
24137,VA,Penhook,Roanoke,Franklin County,314907.5
24138,VA,Pilot,Blacksburg-Christiansburg-Radford,Floyd County,152386.3333
24139,VA,Pittsville,Danville,Pittsylvania County,163336.75
24141,VA,Radford,Blacksburg-Christiansburg-Radford,Radford City,154762.5833
24147,VA,Rich Creek,Blacksburg-Christiansburg-Radford,Giles County,83578.66667
24148,VA,Ridgeway,Martinsville,Henry County,93866.75
24149,VA,Riner,Blacksburg-Christiansburg-Radford,Montgomery County,194892
24150,VA,Ripplemead,Blacksburg-Christiansburg-Radford,Giles County,97972.08333
24151,VA,Rocky Mount,Roanoke,Franklin County,150199
24153,VA,Salem,Roanoke,Salem City,179655.1667
24161,VA,Sandy Level,Danville,Pittsylvania County,111513.9167
24162,VA,Shawsville,Blacksburg-Christiansburg-Radford,Montgomery County,144022.5833
24165,VA,Spencer,Martinsville,Henry County,88386.5
24167,VA,Staffordsville,Blacksburg-Christiansburg-Radford,Giles County,112333.25
24168,VA,Stanleytown,Martinsville,Henry County,75594
24171,VA,Stuart,,Patrick County,101671.6667
24174,VA,Thaxton,Lynchburg,Bedford County,132144.1667
24175,VA,Troutville,Roanoke,Botetourt County,220137.3333
24176,VA,Union Hall,Roanoke,Franklin County,435863.25
24179,VA,Vinton,Roanoke,Roanoke County,156425.75
24184,VA,Wirtz,Roanoke,Franklin County,266514.75
24185,VA,Woolwine,,Patrick County,103729.4167
24201,VA,Bristol,Kingsport-Bristol-Bristol,Bristol City,93170.08333
24202,VA,Bristol,Kingsport-Bristol-Bristol,Bristol City,143701.6667
24210,VA,Abingdon,Kingsport-Bristol-Bristol,Washington County,149085.9167
24211,VA,Abingdon,Kingsport-Bristol-Bristol,Washington County,208395.8333
24216,VA,Appalachia,Big Stone Gap,Wise County,28010.91667
24217,VA,Bee,Big Stone Gap,Dickenson County,53449.91667
24219,VA,Big Stone Gap,Big Stone Gap,Wise County,86083.91667
24220,VA,Birchleaf,Big Stone Gap,Dickenson County,54343.91667
24221,VA,Blackwater,,Lee County,54677.41667
24224,VA,Saint Paul,,Russell County,67940.33333
24225,VA,Cleveland,,Russell County,67913.83333
24226,VA,Clinchco,Big Stone Gap,Dickenson County,50350.66667
24228,VA,Clintwood,Big Stone Gap,Dickenson County,65473.41667
24230,VA,Coeburn,Big Stone Gap,Wise County,72461.08333
24236,VA,Damascus,Kingsport-Bristol-Bristol,Washington County,102340.3333
24237,VA,Saint Paul,,Russell County,21051.75
