zipcode,Income per capita,Median Age Male,Median Age Male,Bachelor's degree > 25,Median Home Value,Public transportation
02149,26611,32.5,37.4,0.13113725,382400,0.239176751
02150,24336,33.1,33.4,0.111034955,323400,0.29205735
02151,28384,39.2,40.5,0.137008275,354700,0.264512596
02152,41953,45.2,45.5,0.236522106,408900,0.235449735
02155,46129,33.9,36,0.262781162,464600,0.203873189
02163,36694,28.5,27.2,0.635646688,-666666666,0.296774194
02169,38832,37.4,39.3,0.271020917,383300,0.256499693
02170,39024,36.9,43.7,0.268913343,437900,0.287990531
02171,45911,39.1,44.2,0.290657922,439500,0.318454614
02176,52682,38.1,41.8,0.306179775,508700,0.22863727
02180,48185,42.7,44.4,0.26320811,460800,0.072610521
02184,44077,40.4,42.3,0.266954447,436800,0.139694854
02186,54831,37.9,40.6,0.310311615,586200,0.128047441
02188,41083,36.5,45.7,0.26359976,356800,0.086178085
02189,37097,37.3,43,0.209024115,335800,0.090951493
02190,44097,41.7,43.9,0.263625639,377800,0.066623684
02191,39853,47.2,49,0.258186996,348800,0.124108734
02199,104149,39.9,44.3,0.506835938,-666666666,0.220032841
02210,131200,36.6,38.2,0.451232583,815000,0.123230004
02215,27998,22.3,21.3,0.329470923,515900,0.261965949
02301,24544,32.9,36.3,0.133912181,258900,0.068971436
02302,29005,35.9,37.6,0.119828881,232900,0.070646766
02322,31901,41.4,44.1,0.215028215,309300,0.069438996
02324,33138,35.6,32.9,0.238552036,351100,0.037259529
02330,34029,43.3,47.7,0.125501154,281500,0.005667729
02332,60165,45.2,46.7,0.40878665,629000,0.054309494
02333,34751,38.2,39.5,0.167779033,331500,0.04321074
02338,36914,41.5,43,0.169311182,285100,0.045256145
02339,51907,40.3,42.7,0.301817802,489600,0.058087201
02341,40618,44.3,45.4,0.230333377,353400,0.057802522
02343,33004,40.9,45.7,0.157908883,293000,0.153132251
02346,38733,42.8,45.6,0.185594955,299500,0.021586147
02347,44807,43.5,45.4,0.236044065,367700,0.034643144
02351,40150,38,42.9,0.272457183,339000,0.109570333
02356,51274,42.5,41.4,0.321486833,432100,0.070499856
02357,7121,19.9,19.8,0.053097345,-666666666,0
02359,43339,39.2,46.1,0.259390225,382700,0.037346437
02360,43887,44.5,49,0.227901465,359300,0.03982839
02364,40974,43.5,44.4,0.298891786,365900,0.030146425
02366,1872,46.6,-666666666,0.07027027,-666666666,
02367,41304,45.2,46.1,0.222121074,372100,0.044429708
02368,33522,38.1,44.5,0.183454568,301600,0.100390029
02370,37755,36.7,44.5,0.207786116,298400,0.051379736
02375,45064,39.5,43.9,0.271036062,346000,0.030308433
02379,37417,40.9,45.6,0.221647433,341400,0.04249371
02382,36032,37,39.3,0.216904786,300200,0.03621068
02420,79195,44.8,45.7,0.273076923,850300,0.063561167
02421,76328,44.7,46.2,0.286204792,848500,0.104097083
02445,72692,35.2,36.5,0.313445262,880800,0.339136202
02446,62525,32.6,32.8,0.304656064,843400,0.313319037
02451,47260,37.3,39.8,0.284205372,477500,0.062106044
02452,37099,30.2,33.2,0.277753158,527100,0.041287345
02453,39250,32.8,31.6,0.301403582,502200,0.089344019
02457,3947,20,20,0,-666666666,0.003241491
02458,68298,37.9,45.1,0.320557103,766500,0.11966947
02459,84409,43.9,42.9,0.31207896,1047600,0.109678761
02460,63959,37.7,41.8,0.287962963,828600,0.136239249
02461,72614,43.1,43.4,0.301097653,875800,0.21261034
02462,66389,52.3,53.6,0.279178338,884000,0.109607578
02464,51345,40.5,44.3,0.283800753,627200,0.146441074
02465,72607,41.8,43.6,0.264562515,760100,0.097370518
02466,50304,36.7,37.5,0.265515278,809700,0.138613861
02467,53597,23.7,24.5,0.276208178,850600,0.122002304
02468,99863,47.2,45.5,0.31012333,1168900,0.121703854
02472,53953,37.7,39.3,0.317787105,521700,0.158547346
02474,56762,38.8,40.2,0.310147736,597500,0.194764862
02476,61040,43.3,44.2,0.297957229,628200,0.196172784
02478,62595,40.3,42.3,0.244827394,812500,0.169233174
02481,91788,41.9,26.6,0.357478422,1186400,0.109693503
02482,82619,44.6,42.8,0.336535745,983700,0.114092626
02492,78587,43.2,46.4,0.318903211,835200,0.114217418
02493,87978,45.5,43,0.315019763,1211500,0.059597205
02494,66359,41.3,40.7,0.279396691,730900,0.120929309
02532,40209,45.9,51.9,0.200081749,332800,0.001461134
02534,34881,31,47.4,0.146484375,649200,0
02535,59395,48.5,49.7,0.355314961,1075000,0.041139241
02536,37606,46.3,53.2,0.20292757,344800,0.020876599
02537,49940,47.2,46.8,0.327988027,434500,0.010749186
02538,30474,39.1,40.4,0.078244275,250900,0
02539,41636,43.4,45.1,0.249820273,738000,0.024103469
02540,50386,56.9,60.4,0.256638481,573300,0.032898314
02542,20951,25.2,26.3,0.282655246,-666666666,0.007334963
02543,97845,48.9,61.7,0.45203252,819200,0.012195122
02553,74720,-666666666,-666666666,0.371134021,-666666666,
02554,51690,39.3,40.1,0.294582537,1044800,0.003871592
02556,61401,54.8,59.3,0.322667868,517500,0
02557,40124,42,43.9,0.235534775,561100,0.012820513
02558,29498,47.3,54.9,0.176142698,239900,0
02559,40634,53.1,62.2,0.214662939,359600,0.01
02561,48632,53.2,53.7,0.553278689,370000,0.050847458
02562,47278,45.7,50.8,0.210341805,390000,0.019417476
02563,46069,49.5,55,0.295871876,369900,0.007254902
02564,32951,53.4,49,0.416666667,2000001,0.097826087
02568,39482,41.9,45.2,0.198047859,589700,0.051899907
02571,30296,40,44.1,0.167981675,285000,0.018207283
02575,51035,54.4,55.5,0.296895496,745500,0
02576,40768,43.3,47.4,0.169480926,268400,0.011150936
02601,26552,39.6,41.7,0.11312552,258700,0.014787193
02630,66680,57.8,54.4,0.276114844,581100,0
02631,44788,55.7,55.9,0.28342872,428700,0.005659556
02632,42170,50.5,52.4,0.244003095,363300,0.013576344
02633,69334,62.6,60.7,0.362685266,632700,0.017250674
02635,47412,57.6,54.8,0.34375,428200,0.028528529
02637,73472,62.5,46.5,0.175182482,455600,0
02638,49724,65.5,65.4,0.244097348,479300,0
02639,34948,43.8,50.7,0.179966044,329000,0.02394822
02641,81525,74.1,69.6,0.434065934,603700,0
02642,43693,59.4,59.4,0.27619532,463500,0.008518694
02643,-666666666,-666666666,-666666666,,-666666666,
02644,37603,43.6,46.5,0.168227317,334600,0.003253355
02645,44335,50,57.7,0.274996627,383100,0.004254414
02646,41875,60.5,62.6,0.253196931,520300,0
02647,41003,74.3,77.9,0.554054054,2000001,0
02648,40230,48.8,51.4,0.24054107,354600,0.011211375
02649,39721,50,53,0.250862632,349500,0.00944546
02650,37913,61.1,67.5,0.302477184,792100,0
02651,-666666666,-666666666,-666666666,,-666666666,
02652,34257,56.8,60.1,0.213036566,542900,0
02653,46675,59.7,60.5,0.328169588,637200,0.00166251
02655,60233,54.7,57,0.29413867,484400,0.004985755
02657,47429,55.2,62,0.266072092,600500,0.020744356
02659,49907,55.2,55.2,0.286075949,580400,0
02660,38564,55.2,58.9,0.218602826,346000,0.008755928
02663,44099,76.6,72.5,0,1094700,0
02664,35895,54.3,51.9,0.164746544,334800,0.009568204
02666,39326,62.1,69.2,0.474501109,400000,0
02667,38014,54.5,57.7,0.325268817,495700,0.016219588
02668,53967,56.5,51.1,0.243788092,454300,0.012056738
02669,52268,47.3,47.6,0.094117647,-666666666,0
02670,56280,58.4,62.1,0.274269557,396700,0.02058319
02671,38443,69.2,67.1,0.294642857,411100,0.009803922
02672,60269,47.4,73.2,0.506437768,897700,0
02673,33681,41,53.2,0.197237145,275000,0.046686404
02675,45942,56.2,59.5,0.289626712,372500,0.003244412
02702,38914,47.2,44.6,0.232603093,344100,0.005250404
02703,37018,39.8,41.9,0.223177463,283100,0.047039917
02713,90503,62.3,64.5,0.375,770800,0
02715,41691,43.2,39.1,0.17776886,352500,0.032460733
02717,38332,43.6,46.5,0.207624794,344100,0.007352941
02718,40013,40.3,44.5,0.202815099,273100,0.039907461
02719,34589,41.9,48.3,0.17960791,274500,0.001834862
02720,27178,37.4,44.2,0.146327095,238800,0.010197533
02721,21432,36.9,39,0.080504861,237300,0.022766241
02723,25422,36,42.7,0.080162354,230200,0.033817171
02724,23792,36.6,42.1,0.07604142,241200,0.01455918
02725,32939,55.8,51.9,0.137284701,258000,0.018867925
02726,36023,44.8,47.8,0.18739552,273900,0.003204717
02738,53363,48.3,52.7,0.268200271,474100,0.03952381
02739,57769,54.3,51.3,0.268036913,428200,0.012748295
02740,25267,34.7,41.4,0.127183906,209500,0.025957533
02743,33656,43.9,46,0.151257253,286200,0
02744,22560,32.7,35.3,0.10056391,224400,0.039067559
02745,29903,41.1,43.8,0.131063067,225900,0.014146843
02746,18523,32,31.5,0.058426276,209200,0.029978254
02747,31168,34.3,37.7,0.162592541,326400,0.01613469
02748,49557,52.2,50.6,0.203489039,373600,0
02760,42153,37.6,41.7,0.240798602,346300,0.044619073
02762,43304,43.3,45.8,0.245137947,332500,0.023814249
02763,47445,31.7,34.3,0.308631922,404800,0.042677013
02764,35515,45.7,44.4,0.098316498,339900,0
02766,41701,41,40.9,0.272799303,338500,0.03957382
02767,43121,43.9,40.6,0.241856836,337100,0.035953608
02769,43968,42.2,45.7,0.249613877,388700,0.017090335
02770,44054,42.3,49.7,0.272024303,403300,0.006242684
02771,43788,44.8,45.5,0.242620653,329700,0.02605985
02777,36205,43.9,47.7,0.131184529,280900,0.010299515
02779,39874,43.2,40.5,0.196339072,357300,0
02780,29760,37.1,40.2,0.146585024,258100,0.017697298
02790,40570,45.8,51.1,0.1939523,354300,0.003019248
02791,45702,66.8,68.4,0.296666667,579400,0.177777778
02802,24925,33.1,26.1,0.087939698,193000,0
02804,39065,52.1,50.8,0.167136812,227100,0
02806,61534,45,45.8,0.324941767,418900,0.029223181
02807,39287,54,56.4,0.271513353,1098000,0.016431925
02808,29356,39.6,38.8,0.165800116,241100,0
02809,34252,37.7,43.5,0.211398545,314100,0.017684443
02812,41718,44.9,45.7,0.285359801,314400,0
02813,42612,46.2,50.5,0.211887633,309800,0.007719124
02814,37750,44,49.2,0.189667374,268900,0.016678753
02815,71975,44.3,41.3,0.492537313,336700,0
02816,35968,43.3,44.8,0.175513448,224800,0.005474887
02817,42252,44.1,46.6,0.220973783,333300,0.003270889
02818,59031,45.8,47,0.305703765,392600,0.018109099
02822,41687,45,45.4,0.302570864,322600,0.003367948
02825,39224,50.1,47.3,0.207627119,293800,0.007071681
02826,52588,62.2,58.1,0.222972973,233300,0
02827,39832,51.2,50,0.189256715,294300,0
02828,42415,48.3,50.3,0.193179909,267800,0.004023605
02830,36547,38.9,44.9,0.199903195,270100,0.014332248
02831,43981,39.6,47.9,0.260904685,281000,0.013173653
02832,42720,46,43.5,0.215797788,272700,0
02833,29175,47.4,48.5,0.277904328,262800,0
02835,62153,50,53.7,0.391855645,641800,0.043068089
02836,36039,45.5,52.5,0,220600,0
02837,51447,58.5,57.2,0.2990092,494900,0.004530011
02838,37823,38.6,39,0.143096937,264800,0.006815366
02839,27584,48,45.5,0.035179153,155600,0
02840,42925,37.1,37.3,0.326413267,425400,0.022341943
02841,46140,25.8,27.5,0.540733198,-666666666,0
02842,39077,41.7,45.2,0.261279808,363900,0.007764164
02852,42230,43.8,48.2,0.264704032,319500,0.012927552
02857,46055,49.4,49.1,0.256865165,316400,0.00702439
02858,35342,56.4,46.7,0.20508167,228600,0
02859,31547,41.2,41.9,0.212629595,232600,0.001870657
02860,23314,33.7,36.8,0.118165278,179400,0.037420527
02861,30437,38.1,42.3,0.137307507,184300,0.028441665
02863,15604,29.3,32.1,0.054175293,148700,0.056055193
02864,43152,43.5,44.9,0.244755801,274400,0.023147889
02865,42215,41.9,45.3,0.258529436,315100,0.021015348
02871,52880,45.7,48.5,0.283206987,379200,0.02070561
02872,27959,33.9,61.7,0.357142857,277400,0.109756098
02873,56459,38.7,59.3,0.236486486,346200,0
02874,58094,45.1,43.9,0.351602643,430700,0.015451797
02875,41227,33.8,41.6,0.39010989,281300,0
02876,18020,26.1,26.3,0.213872832,-666666666,0
02878,40609,48.5,51.5,0.196555966,267900,0.001020408
02879,42396,44.5,51.3,0.27958799,353100,0.017351868
02881,17055,19.7,19.6,0.322541966,357800,0.010441226
02882,48851,44.8,46.4,0.311116007,432700,0.005517894
02885,35809,44.1,50.4,0.227617417,283300,0.028903836
02886,37671,41.2,47.7,0.232346664,224100,0.011614967
02888,38595,39.7,47.1,0.198589894,206200,0.012505921
02889,34294,42.5,46,0.186402098,199300,0.010057159
02891,39799,45.4,47.5,0.207299833,295000,0.013894104
02892,38444,45.6,42.2,0.200114351,302100,0
02893,29794,37.2,40.9,0.153094153,189600,0.01993865
02894,34534,48.4,43,0.023861171,238400,0
02895,23563,35.7,38.4,0.107697126,164600,0.012801494
02896,40082,45.7,49,0.210381612,285800,0.002237136
02898,31601,42.9,42.1,0.154170177,247700,0
02903,39537,31.7,26.9,0.230071897,325600,0.070260448
02904,27434,38.1,41.4,0.165424325,206200,0.026829447
02905,23098,29.9,33.9,0.147864184,192200,0.073721118
02906,52188,30.7,29.7,0.311558354,415100,0.080594785
02907,17570,30.3,30.9,0.097746834,159100,0.072019934
02908,22752,30.7,30.1,0.16076629,179700,0.054112823
02909,18529,29.9,30.9,0.106408322,166700,0.054794521
02910,29224,39.2,36.2,0.15664209,187300,0.029074282
02911,32714,37.3,38.5,0.20534446,202400,0.028889173
02912,4357,20.3,19.8,0,-666666666,0.013779528
02914,28480,35.8,44.2,0.129916491,205300,0.044246089
02915,32684,40.2,49,0.171811024,215100,0.010895594
02916,38568,40.4,43.7,0.263939951,235700,0.012714558
02917,35259,33.2,45.3,0.230245703,279200,0.003011094
02919,34320,42.2,46.6,0.152025345,221600,0.005849919
02920,30146,37.9,45,0.164212951,227800,0.02917313
02921,43124,40.6,44.7,0.296192805,348300,0.012133137
03031,60706,45.9,45.2,0.367261146,347900,0.003994674
03032,46223,43.9,44.9,0.330550483,310200,0
03033,50185,41.2,36,0.343292157,322400,0.002900653
03034,45929,51,49,0.194713951,280700,0.008287293
03036,51699,40.3,43.8,0.218377435,336300,0.004119464
03037,42695,44.8,46.4,0.260585305,284800,0
03038,33990,39.1,41.9,0.199176178,233800,0.009358988
03042,35570,39.5,43.5,0.181055156,273100,0.005009228
03043,47144,49,48.3,0.308502024,286500,0
03044,41070,45,44.9,0.220851689,260200,0
03045,39793,41.5,43.6,0.221731539,259600,0.007629428
03046,45993,44.1,42.2,0.22048882,291200,0
03047,35038,47.6,48.6,0.124624625,223700,0
03048,35034,45.5,44.7,0.190804598,214700,0.001534527
03049,62329,48.6,50.1,0.340690637,466200,0
03051,41972,40.8,42.6,0.243174639,279700,0.00482646
03052,42139,39.7,44.3,0.28832309,308900,0.006000857
03053,43546,40.2,44.6,0.275264566,306600,0.008313029
03054,45836,39.6,44,0.289443566,273200,0.003674469
03055,37482,40.7,44.5,0.233327259,246400,0.001079525
03057,44911,44.8,46.3,0.314109742,325200,0.011412268
03060,29096,36.4,36.6,0.152817246,228100,0.030358306
03062,46266,43,46.1,0.254382604,267400,0.015816993
03063,43331,37.8,42.7,0.317646103,264800,0.011512632
03064,36712,36.5,39.7,0.190875139,269000,0.023318507
03070,42439,39.7,37.2,0.295526316,300900,0
03071,37458,33.9,39.6,0.169614381,229900,0
03076,42718,43.7,44.3,0.220666242,340600,0.002821822
03077,34132,39.8,43.7,0.154755435,225400,0.006806283
03079,42460,41.6,46.6,0.218412578,310200,0.007178527
03082,44774,51.3,51.4,0.256859756,271200,0
03084,39056,46.4,53.5,0.310009718,267100,0.004341534
03086,42195,44.6,48.4,0.253563142,252500,0
03087,57419,42.4,43,0.308044807,420600,0.011228262
03101,33819,39.6,33.7,0.219241443,212300,0.011683849
03102,28598,33.7,35,0.178807043,208800,0.00746704
03103,24752,33.7,34.3,0.145665809,198500,0.009649984
03104,34846,35.9,39.6,0.246724703,250200,0.01063068
03106,38088,40.2,38.9,0.237450116,241600,0.007133917
03109,37140,37.6,41.2,0.192621835,221800,0.001603078
03110,57975,42.2,45,0.36842781,394500,0.008840263
03215,61543,53.5,53.6,0.222222222,368200,0
03216,32187,37.6,41.8,0.206264775,212100,0
03217,23991,42.5,35.5,0.144578313,180200,0
03218,35381,38.6,45.2,0.132486388,223000,0
03220,32365,43.6,45.1,0.155885079,190700,0
03221,31899,41.4,51.6,0.251889169,226600,0.003521127
03222,29186,44.1,48.2,0.169638554,195100,0.00102494
03223,36762,46.1,47.5,0.233375157,171100,0
03224,40823,49.1,47.5,0.299225664,260700,0.005961252
03225,30412,39.9,41,0.173501577,185600,0.006077606
03226,38649,53,55.2,0.284105131,339900,0.020242915
03227,48135,57.8,57.6,0.302696078,293900,0
03229,45363,48,48.7,0.231504165,270600,0.002626395
03230,32485,48.3,45.5,0.144777663,179500,0.018731988
03231,33596,23.5,56.7,0.268156425,319000,0
03233,84003,61.9,55.5,0.255813953,356300,0
03234,37259,38.9,50.2,0.205444126,229300,0.011290323
03235,28062,44.3,46.7,0.140320279,164800,0
03237,32573,43.4,46,0.255049048,245700,0
03238,15208,52.2,33.4,0.065217391,65400,0
03240,29944,48.2,46.1,0.134976526,166700,0
03241,42795,57.7,59.2,0.359349593,285800,0
03242,35142,38.4,35.3,0.272023233,235700,0
03243,36511,49.2,52.1,0.119079838,186500,0.019011407
03244,31916,42.9,44.5,0.183196575,174000,0.004968258
03245,34305,44.3,46.1,0.180573664,292600,0
03246,33329,47,47.6,0.17876633,186400,0
03249,46616,47.8,50.6,0.204295051,245400,0
03251,29922,38.3,51.6,0.1416122,206500,0
03253,40899,47.9,52.5,0.271322751,286500,0
03254,47830,53.1,52.9,0.315436242,325700,0
03255,54425,55,54.9,0.326675258,283600,0
03256,31001,52.1,46.6,0.246490736,217800,0
03257,45873,44.4,47.5,0.295110193,361100,0
03258,37287,44.7,45.2,0.224777836,250800,0
03259,44431,60,59.5,0.220183486,298300,0
03260,49118,45.2,54.4,0.238434164,281700,0.011111111
03261,38694,46,43.2,0.20373891,246000,0.003557312
03262,30932,44.8,42.3,0.25188537,197300,0
03263,28877,37.4,37.9,0.144157262,196400,0
03264,25577,29.1,34.7,0.157637872,185300,0
03266,28410,51.3,46.9,0.15932408,172500,0.011168385
03268,45232,51.5,52.7,0.200892857,215300,0
03269,38770,47.9,53.6,0.200174444,265600,0
03273,38072,38,50.5,0.300341297,230600,0
03275,34704,42.3,43.4,0.147239264,200700,0
03276,27523,43.8,40.3,0.138757596,169500,0
03278,35120,46.1,44.4,0.186193486,245500,0
03279,27901,42.5,52.2,0.157534247,146600,0
03280,45745,53.3,49.4,0.138253638,207900,0.005943536
03281,37234,40.6,39.3,0.204796411,242400,0.00287687
03282,38134,55.3,50.3,0.135746606,192600,0
03284,31673,46.8,52.1,0.181954887,216700,0
03285,30901,45.5,53.1,0.256784969,223500,0
03287,44836,51.1,50.7,0.284043442,292500,0
03290,42849,45,44,0.241494702,280600,0.009059233
03291,10082,-666666666,34,0.47826087,254500,0
03293,28109,50.7,13.9,0.343434343,190400,0
03301,34168,37,43.4,0.211074401,231200,0.005470596
03303,32390,39.3,42.3,0.177174495,200800,0.006678593
03304,46922,41.8,46.8,0.29304912,316900,0
03307,32748,52.3,44.8,0.118446139,233700,0
03431,32523,36.8,37.6,0.224899846,185400,0.002075327
03440,30868,38.9,43.9,0.205265724,198400,0
03441,18624,57.6,52.4,0.12,150000,0
03442,32403,34.9,42.5,0.194949495,166500,0
03443,30795,36.4,33.5,0.289256198,258300,0
03444,40205,48.6,52,0.333641405,276300,0.030750308
03445,33009,48.5,45.7,0.203266788,185500,0.004761905
03446,37454,42,43.7,0.159323543,176200,0.009653606
03447,35619,52,47.9,0.213340392,182500,0
03448,32065,45.7,52.2,0.166051661,191700,0
03449,48617,54.7,51.8,0.250925241,297700,0
03450,50484,59,58.7,0.279746835,258900,0
03451,28937,42.6,49.8,0.089704383,134500,0.00496614
03452,30718,41.3,48.4,0.147027601,188600,0
03455,41404,43.6,47.2,0.23255814,197600,0
03456,28751,48.2,42.6,0.16779661,172600,0
03457,38624,48.1,45.5,0.25,274300,0
03458,54508,49.2,55,0.288986623,264200,0.000549451
03461,28565,32.1,35.1,0.16203966,236900,0.006380716
03462,66733,49.8,52.1,0.156092649,241200,0
03464,36677,49.7,46.5,0.223587224,222600,0
03465,33784,45.6,47,0.180317041,147200,0
03466,39755,49.9,46.7,0.144806672,231800,0
03467,40982,53.5,50.9,0.281679389,256400,0.003205128
03470,24732,43.8,40.6,0.103314917,142900,0
03561,30296,45.4,48,0.155631986,162800,0
03570,20807,39.7,47.8,0.095909377,88300,0
03574,31123,50.7,52.9,0.194,153200,0.002271007
03575,29229,22.7,66.6,0.575,825000,0
03576,29948,52.8,51.7,0.107996324,155200,0.000726744
03579,36717,60.8,58.5,0.064935065,227200,0
03580,45316,57.9,59.4,0.308890926,347800,0.004754358
03581,37379,52,54.6,0.175993512,152900,0
03582,23418,46,48.1,0.073684211,79600,0.001777778
03583,30952,52.6,54.2,0.188172043,188300,0.00998004
03584,27552,44.1,44.5,0.121001927,139900,0.001152738
03585,30409,49.1,44.5,0.180813661,155800,0
03586,48226,60.1,58.2,0.280230326,306100,0
03588,27476,50.2,48.7,0.138396624,149200,0
03590,23047,47.4,47.1,0.071428571,93200,0
03592,29947,59.1,57.2,0.100987925,156400,0
03593,46407,61.3,57.3,0.368421053,240300,0.010582011
03595,30490,49.5,52.2,0.17954071,195600,0
03597,19986,57.8,69.1,0.060693642,74000,0
03598,27519,49.7,51.4,0.158472166,131800,0.00691085
03601,32660,52,50,0.181528662,176900,0.009803922
03602,29689,48.1,46.6,0.196712619,204100,0.004962779
03603,24910,41.9,47.6,0.109183673,135400,0.01457018
03604,43762,43.6,49.4,0.282926829,230000,0
03605,31464,48.6,45.3,0.161527166,171800,0
03607,34607,58,58.3,0.204724409,167900,0.017094017
03608,49186,46.6,47.2,0.309139785,234300,0.006435006
03609,36721,36.8,43.5,0.235976789,123200,0
03740,34645,51.5,60.3,0.170588235,185500,0
03741,34435,47.3,43.8,0.157133012,206600,0.008366534
03743,26639,41.9,43.5,0.138847268,132800,0.003280737
03745,37840,47.8,52.6,0.212785388,273800,0.00516129
03746,49136,59.3,58.8,0.315270936,285000,0
03748,47049,44.7,47,0.217985055,272400,0.011978221
03750,60644,36.1,43.8,0.400702988,484700,0.022727273
