,zipcode,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation,clusters
28545,97225,560069.1667,49575.0,39.5,43.6,0.33958676,0.08412205099999999,4
28546,97227,523035.8333,46211.0,35.6,33.0,0.363963964,0.08956725900000001,4
28547,97229,569519.8333,54591.0,38.8,38.5,0.334460275,0.049722916,4
28549,97231,566405.1667,70088.0,51.5,50.8,0.335784314,0.008849558,4
28550,97232,588729.8333,49790.0,38.4,35.4,0.441727714,0.195403758,4
28553,97239,553572.6667,60571.0,39.5,40.6,0.359332474,0.12222919300000001,4
28596,97371,507368.8333,59038.0,39.9,51.4,0.16163793099999998,0.0,4
28821,98004,1410250.417,88139.0,36.1,41.0,0.403070872,0.114593327,4
28822,98005,1052042.0,66320.0,36.6,40.1,0.34298056200000004,0.131510417,4
28823,98006,1019046.167,64946.0,43.1,44.4,0.36139459,0.089187404,4
28824,98007,714284.3333,47342.0,31.4,34.7,0.361827526,0.19184500399999999,4
28825,98008,846122.3333,52563.0,40.6,43.5,0.37026365899999997,0.08037785900000001,4
28827,98011,668453.25,45384.0,37.6,38.3,0.33357188,0.076300708,4
28828,98012,580363.0833,43828.0,34.5,36.2,0.321069767,0.06206710400000001,4
28829,98014,635613.3333,52830.0,48.3,47.9,0.268723286,0.016961652,4
28830,98019,621794.0833,51422.0,37.9,38.7,0.32891079100000004,0.036664162,4
28831,98020,731930.1667,55699.0,46.5,49.6,0.336392632,0.058526740999999986,4
28832,98021,666328.8333,48312.0,37.7,38.1,0.310108134,0.08074893799999999,4
28835,98024,719197.8333,52719.0,43.8,45.8,0.320518359,0.06979617,4
28836,98026,541417.75,46065.0,40.9,45.7,0.29244868,0.09559811,4
28837,98027,740490.4167,53419.0,40.2,43.4,0.359990739,0.063265691,4
28838,98028,679186.0833,49407.0,37.8,39.6,0.34571780700000004,0.11518590699999999,4
28839,98029,768537.8333,57225.0,36.4,36.7,0.40046707600000003,0.150662365,4
28843,98033,987999.1667,70263.0,37.6,39.4,0.412441173,0.087229881,4
28844,98034,649796.0,50742.0,36.5,37.7,0.367254122,0.10786962800000001,4
28845,98036,516015.1667,36666.0,37.9,39.3,0.232520148,0.101159635,4
28848,98039,2859714.833,112758.0,46.8,46.5,0.43736067799999995,0.064142195,4
28849,98040,1623362.0,88203.0,45.3,46.3,0.394261071,0.09287585599999999,4
28852,98045,571966.0,49143.0,40.0,42.1,0.302132135,0.01608002,4
28854,98050,790638.4167,73187.0,39.1,49.8,0.302222222,0.18452381,4
28855,98051,546333.4167,38153.0,46.5,40.4,0.183420366,0.014180928999999997,4
28856,98052,825034.0833,61149.0,34.2,35.2,0.382259199,0.116575897,4
28857,98053,876048.3333,66095.0,42.3,43.7,0.381327906,0.054731458,4
28859,98056,560196.0,45609.0,36.6,37.3,0.28204720699999997,0.069409003,4
28862,98059,612885.0,47067.0,38.1,39.3,0.298886941,0.061982018,4
28863,98065,688745.1667,52394.0,35.8,35.2,0.420587053,0.041420118,4
28865,98070,643231.6667,52165.0,51.2,52.4,0.289880801,0.210674723,4
28866,98072,769338.5833,56427.0,38.7,40.2,0.35048612799999995,0.043165468,4
28867,98074,917717.1667,67400.0,39.6,37.6,0.416198347,0.065619089,4
28868,98075,1066880.6670000001,67658.0,40.5,39.2,0.398259749,0.075976268,4
28869,98077,887123.5,69002.0,42.7,44.6,0.36081193,0.028233555,4
28872,98101,767247.4167,75850.0,38.1,40.0,0.360639628,0.24049716399999999,4
28873,98102,745893.6667,75380.0,33.2,33.1,0.430952269,0.246085826,4
28874,98103,812853.1667,60391.0,33.6,33.8,0.43183129,0.25509936899999996,4
28875,98104,605286.5833,48897.0,37.6,43.8,0.29220726199999997,0.27483216899999996,4
28876,98105,988146.5,39772.0,23.7,23.2,0.37903443299999995,0.268337665,4
28877,98106,527038.6667,33689.0,34.9,37.5,0.24816375,0.18427762,4
28878,98107,796515.75,66964.0,34.6,34.7,0.44159985,0.280030985,4
28879,98108,578652.8333,29370.0,35.0,38.3,0.214636455,0.226642898,4
28880,98109,737931.4167,74081.0,31.4,31.6,0.40252836,0.216862275,4
28881,98110,774292.75,59920.0,49.0,48.7,0.375065236,0.262090337,4
28882,98112,1201205.75,90911.0,39.5,38.1,0.42072448100000004,0.227701428,4
28883,98115,834218.5,59175.0,35.7,36.5,0.38481267,0.20790446,4
28884,98116,766981.5,63408.0,42.0,42.3,0.39599866899999997,0.16406552300000002,4
28885,98117,818764.5,58916.0,39.4,40.3,0.411758,0.172612255,4
28886,98118,592306.5833,35515.0,37.5,39.2,0.24997122800000002,0.20234567399999998,4
28887,98119,938537.4167,69497.0,33.9,33.5,0.431721531,0.218751925,4
28888,98121,679742.8333,90936.0,33.6,33.8,0.38689724799999997,0.135892116,4
28889,98122,781364.3333,54939.0,31.8,30.8,0.381244429,0.23816333,4
28890,98125,663022.1667,40286.0,37.4,39.3,0.295521245,0.21816325600000008,4
28891,98126,622285.9167,45996.0,38.4,37.7,0.334678107,0.201323472,4
28892,98133,588215.0,38727.0,37.8,43.3,0.284999453,0.18469657,4
28894,98136,720786.9167,60543.0,44.4,44.0,0.38501413799999995,0.15731573199999999,4
28895,98144,733091.0,49610.0,37.1,38.7,0.332307819,0.27438603899999997,4
28898,98155,595824.25,41730.0,40.3,41.2,0.303864641,0.118588539,4
28899,98164,840545.3333,163222.0,30.1,52.9,0.455284553,0.147058824,4
28900,98166,569827.9167,44717.0,41.6,45.5,0.278067297,0.08348440900000001,4
28902,98177,786150.9167,59544.0,44.2,47.0,0.372872935,0.159418974,4
28906,98199,959870.25,67951.0,41.7,41.5,0.39662093299999995,0.139190196,4
28913,98222,580646.5833,85476.0,75.3,68.9,0.450704225,0.166666667,4
28929,98245,523913.3333,36443.0,55.1,56.7,0.258713137,0.025897587000000003,4
28933,98250,580783.1667,44775.0,52.7,52.8,0.270133964,0.018925831,4
28942,98261,581710.8333,38191.0,58.5,59.4,0.281028369,0.043946188,4
28953,98275,577389.3333,51299.0,44.3,44.5,0.301850501,0.057850467,4
28956,98279,552805.4167,42471.0,55.6,64.2,0.293900185,0.0,4
28957,98280,678499.0,66553.0,67.3,68.3,0.33952254600000004,0.067164179,4
28962,98286,628642.5833,64229.0,61.7,64.8,0.21052631600000002,0.10344827599999999,4
28968,98296,615446.0,48244.0,39.4,39.5,0.32912010199999997,0.044196429,4
28984,98332,535136.75,54015.0,47.2,45.3,0.26027199100000004,0.017609025,4
28985,98333,615631.75,50347.0,48.6,47.9,0.304681785,0.014141414,4
28986,98335,518323.5833,47921.0,44.2,47.2,0.24074374399999998,0.014269456000000003,4
29000,98358,509187.1667,34195.0,63.7,59.5,0.408847185,0.06514658,4
29116,98606,545792.6667,40468.0,44.3,42.8,0.236015936,0.005571031,4
