zipcode,State,City,CountyName,Average RE Prices,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
29059,SC,Holly Hill,Orangeburg County,97319.58333,18929.0,36.0,48.1,0.098606092,0.0
29061,SC,Hopkins,Richland County,119622.1667,24744.0,34.1,39.1,0.135920337,0.013491415
29063,SC,Irmo,Richland County,164814.75,34335.0,35.0,40.4,0.277529236,0.000496179
29065,SC,Jenkinsville,Fairfield County,71407.66667,25614.0,48.9,53.2,0.136,0.0
29067,SC,Kershaw,Lancaster County,90687.33333,18444.0,36.8,42.7,0.06845934,0.0
29069,SC,Lamar,Darlington County,58491.83333,18046.0,41.9,49.6,0.093957608,0.0
29070,SC,Batesburg-Leesville,Lexington County,165956.0,24870.0,41.9,41.0,0.113722238,0.000135685
29072,SC,Lexington,Lexington County,227480.8333,37803.0,37.1,38.7,0.287238828,0.001019332
29073,SC,Lexington,Lexington County,154765.5,25890.0,36.9,38.9,0.155351897,0.001503626
29074,SC,Liberty Hill,Kershaw County,251413.0,32756.0,66.2,63.8,0.130434783,0.0
29075,SC,Little Mountain,Newberry County,213946.5,24925.0,36.2,38.5,0.098442993,0.000678426
29078,SC,Lugoff,Kershaw County,140832.0,23857.0,35.0,41.5,0.118629096,0.00054252
29080,SC,Lynchburg,Sumter County,79818.75,14822.0,42.1,44.3,0.095773141,0.025176234
29081,SC,Ehrhardt,Bamberg County,94842.75,23464.0,45.3,52.5,0.118406889,0.0248307
29082,SC,Lodge,Colleton County,93061.91667,20230.0,51.3,52.1,0.104225352,0.0
29101,SC,Mc Bee,Chesterfield County,89535.58333,18144.0,42.5,46.5,0.115079365,0.027230047
29102,SC,Manning,Clarendon County,114338.0833,21321.0,41.0,46.1,0.10733991,0.010446029
29104,SC,Mayesville,Sumter County,71181.33333,18932.0,30.1,43.8,0.151095732,0.0
29105,SC,Monetta,Aiken County,83069.08333,17421.0,41.2,33.5,0.133783784,0.0
29107,SC,Neeses,Orangeburg County,74791.16667,20018.0,41.3,37.7,0.06313416,0.0
29108,SC,Newberry,Newberry County,104416.0,19469.0,33.6,39.4,0.092554138,0.001068757
29111,SC,Kingstree,Williamsburg County,90587.25,23948.0,44.5,39.6,0.095238095,0.0
29112,SC,North,Orangeburg County,64799.25,21305.0,48.1,48.1,0.070050761,0.0
29113,SC,Norway,Orangeburg County,64058.75,27036.0,48.2,50.6,0.081243731,0.0
29114,SC,Olanta,Florence County,64703.08333,23078.0,40.4,49.2,0.107835531,0.0
29115,SC,Orangeburg,Orangeburg County,70956.0,17818.0,31.5,35.8,0.130747126,0.004047466
29118,SC,Orangeburg,Orangeburg County,150193.5833,24692.0,36.6,39.3,0.18009861,0.005191257
29123,SC,Pelion,Lexington County,116995.75,19951.0,33.4,36.6,0.059536354,0.0
29125,SC,Pinewood,Clarendon County,76587.25,24464.0,41.1,55.5,0.080921053,0.0
29126,SC,Pomaria,Newberry County,178554.75,29771.0,48.2,46.0,0.178257934,0.0
29127,SC,Prosperity,Newberry County,222162.4167,32634.0,53.6,48.9,0.174820717,0.0
29128,SC,Rembert,Sumter County,70952.41667,17931.0,40.0,51.0,0.088212928,0.010250569
29129,SC,Ridge Spring,Aiken County,91294.25,23065.0,35.0,51.0,0.098963242,0.085953878
29130,SC,Ridgeway,Fairfield County,187406.4167,25923.0,48.8,53.9,0.136273864,0.0
29133,SC,Rowesville,Orangeburg County,68221.16667,16641.0,39.4,42.1,0.136291601,0.0
29135,SC,Saint Matthews,Calhoun County,248250.0833,23485.0,41.3,44.7,0.122237569,0.004180602
29137,SC,Perry,Aiken County,102297.6667,24076.0,45.6,49.8,0.098025388,0.0
29138,SC,Saluda,Saluda County,88803.83333,19932.0,36.9,38.0,0.106777317,0.0
29142,SC,Santee,Orangeburg County,126596.5,18306.0,40.8,47.3,0.135082873,0.009199134
29145,SC,Silverstreet,Newberry County,99180.41667,21776.0,31.6,36.3,0.021084337,0.0
29146,SC,Springfield,Orangeburg County,67389.0,23333.0,27.6,46.4,0.095530237,0.0
29148,SC,Summerton,Clarendon County,125737.8333,20536.0,53.3,51.7,0.104533533,0.013469577
29150,SC,Sumter,Sumter County,101937.3333,21935.0,31.8,38.8,0.138212343,0.00686573
29153,SC,Sumter,Sumter County,98602.66667,22316.0,38.2,42.9,0.086687002,0.002218349
29154,SC,Sumter,Sumter County,141399.0,25151.0,35.8,39.9,0.099063963,0.0
29160,SC,Swansea,Lexington County,98750.83333,24551.0,44.0,46.9,0.075299085,0.000913798
29161,SC,Timmonsville,Florence County,99585.58333,20547.0,38.9,41.0,0.096447386,0.008440797
29162,SC,Turbeville,Clarendon County,94707.91667,22367.0,39.4,45.1,0.094476744,0.0
29163,SC,Vance,Orangeburg County,88965.33333,11536.0,27.1,40.0,0.011830202,0.00309119
29164,SC,Wagener,Aiken County,105584.9167,21315.0,28.8,39.6,0.129524887,0.0
29166,SC,Ridge Spring,Aiken County,92211.66667,21735.0,46.8,50.4,0.059541985,0.0
29168,SC,Wedgefield,Sumter County,100834.0833,17387.0,29.2,38.6,0.123179359,0.0
29169,SC,West Columbia,Lexington County,133909.6667,27794.0,36.0,42.6,0.171305968,0.003840246
29170,SC,Oak Grove,Lexington County,146826.3333,26199.0,36.2,39.3,0.157956624,0.002436054
29172,SC,Pine Ridge,Lexington County,120831.75,23995.0,39.8,41.2,0.115081769,0.0
29175,SC,Westville,Kershaw County,93813.41667,14960.0,33.4,34.5,0.127118644,0.0
29178,SC,Whitmire,Newberry County,33850.91667,21950.0,42.3,45.8,0.073370738,0.0
29180,SC,Winnsboro,Fairfield County,87312.0,24148.0,44.6,44.5,0.136847195,0.003103322
29201,SC,Columbia,Richland County,142801.8333,22798.0,23.0,22.5,0.287745911,0.019716692
29203,SC,Columbia,Richland County,58629.5,18778.0,32.0,36.3,0.117250407,0.032720725
29204,SC,Columbia,Richland County,101933.25,26284.0,34.3,37.7,0.188790806,0.047725578
29205,SC,Columbia,Richland County,175163.5833,38682.0,28.2,31.2,0.300528751,0.011032951
29206,SC,Forest Acres,Richland County,232700.6667,47402.0,37.8,41.5,0.336723164,0.01151442
29209,SC,Columbia,Richland County,128869.5,33257.0,35.0,38.6,0.229355445,0.011763226
29210,SC,Columbia,Richland County,107694.9167,23284.0,31.8,32.2,0.175172209,0.009792921
29212,SC,Columbia,Richland County,169010.1667,37164.0,42.4,43.0,0.26489972,0.000821187
29223,SC,Columbia,Richland County,127515.1667,29972.0,35.3,36.8,0.196196783,0.006103564
29229,SC,Columbia,Richland County,162274.6667,27953.0,33.0,35.2,0.268051782,0.003451636
29301,SC,Spartanburg,Spartanburg County,133818.0,24641.0,31.6,37.8,0.165001082,0.005078904
29302,SC,Spartanburg,Spartanburg County,145079.8333,37772.0,42.9,44.7,0.249244713,0.003817296
29303,SC,Spartanburg,Spartanburg County,95873.25,16484.0,30.6,30.8,0.095152002,0.0076599
29306,SC,Spartanburg,Spartanburg County,90142.25,21474.0,35.1,36.0,0.112349832,0.010729963
29307,SC,Spartanburg,Spartanburg County,143445.25,27612.0,40.3,46.7,0.202725463,0.011073912
29316,SC,Boiling Springs,Spartanburg County,160882.25,28352.0,34.9,36.7,0.17639062,0.002101985
29320,SC,Spartanburg,Spartanburg County,42992.91667,8133.0,15.8,40.3,0.096989967,0.0
29321,SC,Buffalo,Union County,46966.41667,18698.0,46.5,31.9,0.043457944,0.0
29322,SC,Campobello,Spartanburg County,188395.6667,32202.0,45.2,47.2,0.135761034,0.0
29323,SC,Chesnee,Spartanburg County,139518.5,26702.0,43.5,44.2,0.091751412,0.001070091
29325,SC,Clinton,Laurens County,96770.16667,20030.0,35.8,43.3,0.11222979,0.0
29329,SC,Spartanburg,Spartanburg County,44503.8,10272.0,21.6,40.5,0.0,0.0
29330,SC,Cowpens,Spartanburg County,93187.25,20463.0,40.4,40.7,0.122322624,0.0
29331,SC,Enoree,Spartanburg County,70592.16667,11386.0,63.2,21.2,0.0,0.0
29332,SC,Cross Hill,Laurens County,119710.75,20209.0,45.1,43.5,0.096131301,0.0
29333,SC,Spartanburg,Spartanburg County,60795.66667,38869.0,41.4,41.9,0.084782609,0.0
29334,SC,Duncan,Spartanburg County,184973.9167,27333.0,33.3,33.2,0.180725598,0.002067641
29335,SC,Enoree,Spartanburg County,82942.83333,15721.0,36.9,37.1,0.043468154,0.0
29338,SC,Inman,Spartanburg County,46963.58333,,-666666666.0,-666666666.0,0.0,
29340,SC,Gaffney,Cherokee County,65047.16667,18924.0,39.8,37.9,0.075673002,0.003075346
29341,SC,Gaffney,Cherokee County,112527.3333,25384.0,35.9,38.8,0.123850489,0.000115128
29346,SC,Spartanburg,Spartanburg County,48413.1,31699.0,37.9,38.4,0.216666667,0.0
29349,SC,Inman,Spartanburg County,169566.9167,28587.0,40.0,44.6,0.147339888,0.005895887
29351,SC,Joanna,Laurens County,42626.41667,19095.0,49.5,39.3,0.056840077,0.0
29353,SC,Jonesville,Union County,56393.91667,24218.0,46.5,51.2,0.059631595,0.0
29355,SC,Kinards,Newberry County,120172.4167,31187.0,43.6,46.5,0.122853369,0.0
29356,SC,Landrum,Greenville County,189932.75,27460.0,49.3,50.8,0.157746479,0.003832547
29360,SC,Laurens,Laurens County,95024.58333,23132.0,40.6,44.1,0.105644994,0.005495848
29364,SC,Union,Union County,27790.58333,12195.0,29.1,32.7,0.020895522,0.0
29365,SC,Lyman,Spartanburg County,173436.3333,25412.0,36.7,37.7,0.138437541,0.003426038
29368,SC,Cowpens,Spartanburg County,90937.08333,,-666666666.0,-666666666.0,0.520833333,0.0
29369,SC,Moore,Spartanburg County,176495.0,34530.0,38.7,43.5,0.213963728,0.004384104
29370,SC,Mountville,Laurens County,79596.5,17571.0,35.0,36.4,0.184172662,0.0
29372,SC,Pacolet,Spartanburg County,75068.08333,19736.0,38.8,40.4,0.035958288,0.015143017
29374,SC,Pauline,Spartanburg County,151066.0,23277.0,42.0,40.1,0.12742268,0.0
29375,SC,Reidville,Spartanburg County,122618.75,16347.0,35.3,33.5,0.142857143,0.0
29376,SC,Roebuck,Spartanburg County,156461.6667,28223.0,40.9,39.1,0.138667632,0.0
29377,SC,Startex,Spartanburg County,60113.16667,11226.0,47.2,22.3,0.0,0.0
29378,SC,Spartanburg,Spartanburg County,48797.33333,7733.0,6.2,28.7,0.0,0.0
29379,SC,Union,Union County,58868.58333,23002.0,40.2,47.1,0.091980754,0.002920561
29384,SC,Waterloo,Laurens County,81204.83333,21832.0,46.1,50.5,0.077740864,0.0
29385,SC,Wellford,Spartanburg County,131560.8333,20121.0,34.3,33.5,0.105513112,0.0
29388,SC,Woodruff,Spartanburg County,142188.3333,22744.0,36.6,40.8,0.138742964,0.002798645
29401,SC,Charleston,Charleston County,848426.0,64164.0,29.4,27.3,0.399128623,0.001339286
29403,SC,Charleston,Charleston County,463909.0833,29364.0,28.4,28.7,0.28675541,0.020805783
29405,SC,North Charleston,Charleston County,134748.4167,20758.0,34.5,37.5,0.123813196,0.058528566
29406,SC,North Charleston,Charleston County,156402.5833,18535.0,29.1,30.5,0.11190254,0.024933553
29407,SC,Charleston,Charleston County,298035.9167,36918.0,37.1,38.7,0.264882765,0.020825816
29410,SC,Hanahan,Berkeley County,247015.1667,29628.0,33.2,35.3,0.225201072,0.004394329
29412,SC,Charleston,Charleston County,332635.8333,41991.0,40.2,40.2,0.327621947,0.002511475
29414,SC,Charleston,Charleston County,265350.0833,38708.0,36.9,40.3,0.326935848,0.002117056
29418,SC,North Charleston,Charleston County,172270.0833,24460.0,35.7,38.3,0.154159614,0.024550636
29420,SC,North Charleston,Charleston County,197095.6667,30234.0,34.6,38.0,0.213175764,0.00371394
29426,SC,Adams Run,Charleston County,161977.8333,22948.0,43.5,47.9,0.103471749,0.0
29429,SC,Awendaw,Charleston County,397679.5833,29983.0,51.4,50.1,0.194552529,0.016106443
29431,SC,Bonneau,Berkeley County,182861.25,22835.0,42.4,43.5,0.066721412,0.000690131
29432,SC,Branchville,Orangeburg County,73409.0,19606.0,33.8,43.6,0.084878451,0.0
29434,SC,Cordesville,Berkeley County,157551.25,20797.0,56.0,59.8,0.102902375,0.0
29435,SC,Cottageville,Colleton County,116114.5,22881.0,40.8,37.7,0.067328576,0.0
29436,SC,Cross,Berkeley County,109860.8333,21613.0,48.7,43.5,0.064187163,0.0
29437,SC,Dorchester,Dorchester County,168985.4167,20556.0,34.7,41.4,0.061807332,0.0
29438,SC,Edisto Beach,Colleton County,387610.5,42307.0,59.7,59.6,0.224644128,0.0
29439,SC,Folly Beach,Charleston County,642918.9167,50760.0,43.6,58.5,0.403717827,0.0
29440,SC,Georgetown,Georgetown County,147862.6667,21758.0,36.8,40.9,0.110039318,0.009582543
29445,SC,Goose Creek,Berkeley County,185277.4167,26701.0,30.7,36.2,0.161286072,0.006231879
29446,SC,Green Pond,Colleton County,85855.5,41681.0,52.4,56.6,0.092568449,0.0
29448,SC,Harleyville,Dorchester County,155007.25,23090.0,49.0,35.6,0.095454545,0.0
29449,SC,Hollywood,Charleston County,280577.25,34419.0,52.1,53.6,0.166792567,0.000555247
29450,SC,Huger,Berkeley County,220133.4167,27107.0,43.3,41.5,0.128708901,0.0
29451,SC,Isle of Palms,Charleston County,747748.5833,68452.0,58.0,55.0,0.403582424,0.003357583
29452,SC,Round O,Colleton County,83973.5,16081.0,38.6,54.3,0.174033149,0.0
29453,SC,Jamestown,Berkeley County,170025.5,20235.0,37.7,37.4,0.107776262,0.0
29455,SC,Charleston,Charleston County,385447.8333,49661.0,47.0,49.5,0.301140514,0.002997443
29456,SC,Ladson,Berkeley County,184618.5,25334.0,32.4,35.4,0.144395571,0.005115259
29458,SC,Mc Clellanville,Charleston County,242432.1667,20088.0,51.7,47.6,0.118550107,0.0
29461,SC,Moncks Corner,Berkeley County,222839.3333,25912.0,37.5,38.9,0.125138955,0.004374925
29464,SC,Mount Pleasant,Charleston County,467896.4167,54448.0,40.5,42.5,0.357913392,0.006198422
29466,SC,Mount Pleasant,Charleston County,438718.6667,49468.0,38.7,42.6,0.39488491,0.003886298
29468,SC,Pineville,Berkeley County,125242.75,15561.0,31.0,36.9,0.060050569,0.032116788
29469,SC,Pinopolis,Berkeley County,302832.0,59418.0,56.5,55.0,0.296296296,0.0
29470,SC,Ravenel,Charleston County,268719.8333,25815.0,41.7,43.7,0.111683849,0.0
29471,SC,Reevesville,Dorchester County,127350.9167,23853.0,46.0,51.1,0.066907776,0.0
29472,SC,Ridgeville,Dorchester County,198655.1667,19409.0,39.9,45.9,0.070793924,0.0
29474,SC,Round O,Colleton County,110908.75,21460.0,44.7,41.9,0.082428115,0.0
29475,SC,Ruffin,Colleton County,102932.0,19079.0,51.1,40.8,0.084840056,0.0
29477,SC,Saint George,Dorchester County,126140.5,20800.0,38.0,38.7,0.09838811,0.0
29479,SC,Saint Stephen,Berkeley County,124053.5833,18768.0,35.4,41.3,0.051207513,0.0
29481,SC,Smoaks,Colleton County,64074.16667,18071.0,47.4,46.3,0.079061685,0.0
29482,SC,Sullivans Island,Charleston County,1757646.75,82363.0,45.8,49.6,0.419292605,0.014866204
29483,SC,Summerville,Dorchester County,221415.4167,28788.0,36.0,37.1,0.167204793,0.007034154
29485,SC,Summerville,Dorchester County,223662.1667,30013.0,34.4,37.3,0.206756109,0.000750161
29487,SC,Wadmalaw Island,Charleston County,356224.6667,26457.0,48.0,50.9,0.179704962,0.003236246
29488,SC,Walterboro,Colleton County,109294.5833,18919.0,36.6,41.4,0.093115471,0.000330724
29492,SC,Charleston,Charleston County,486553.5833,55290.0,37.1,38.1,0.388516851,0.0
29493,SC,Williams,Colleton County,56826.58333,22665.0,43.1,44.3,0.111111111,0.0
29501,SC,Florence,Florence County,154420.25,30863.0,37.1,41.2,0.201325497,0.003295647
29505,SC,Florence,Florence County,150086.75,27841.0,38.7,41.3,0.160531816,0.0
29506,SC,Florence,Florence County,85195.5,17556.0,33.9,35.1,0.101844675,0.00804829
29510,SC,Andrews,Georgetown County,83935.16667,23487.0,35.1,45.6,0.073376441,0.006558913
29511,SC,Aynor,Horry County,162141.8333,25034.0,38.8,43.4,0.103988604,0.0
29512,SC,Bennettsville,Marlboro County,56973.0,16365.0,36.6,43.0,0.054549639,0.006267999
29516,SC,Blenheim,Marlboro County,49903.75,16893.0,40.4,31.8,0.040540541,0.0
29518,SC,Cades,Williamsburg County,80158.25,19457.0,54.2,55.0,0.047449585,0.0
29520,SC,Cheraw,Chesterfield County,110099.5833,22450.0,44.1,44.3,0.083182254,0.0
29525,SC,Clio,Marlboro County,65932.75,17783.0,35.9,43.1,0.090070922,0.006802721
29526,SC,Conway,Horry County,165781.8333,23152.0,37.2,41.7,0.116876834,0.007066083
29527,SC,Conway,Horry County,144511.3333,20040.0,39.8,41.5,0.093162953,0.002188782
29530,SC,Coward,Florence County,136520.1667,20176.0,33.2,39.8,0.060967945,0.0
29532,SC,Darlington,Darlington County,80226.25,20500.0,39.3,43.6,0.111496566,0.007507871
29536,SC,Dillon,Dillon County,79115.08333,15511.0,33.0,39.7,0.067815767,0.0
29540,SC,Darlington,Darlington County,80646.0,15628.0,39.6,41.5,0.067611778,0.0
29541,SC,Florence,Florence County,136011.8333,28119.0,41.0,39.9,0.076353951,0.0
29543,SC,Fork,Dillon County,47380.58333,17141.0,64.8,52.5,0.070815451,0.0
29544,SC,Galivants Ferry,Horry County,159421.5833,19932.0,35.8,40.4,0.111771058,0.000861698
29545,SC,Green Sea,Horry County,126270.25,16905.0,34.5,44.0,0.122586873,0.0
29546,SC,Gresham,Marion County,36391.08333,18022.0,36.4,49.2,0.083411876,0.0
29547,SC,Hamer,Dillon County,103551.75,18335.0,32.6,37.0,0.051655629,0.0
29550,SC,Hartsville,Darlington County,100365.75,23804.0,40.7,41.1,0.124085891,0.002379064
29554,SC,Hemingway,Williamsburg County,81545.16667,19374.0,42.0,45.1,0.051205814,0.009751494
29555,SC,Johnsonville,Florence County,108368.3333,22845.0,39.0,37.4,0.096765499,0.0
29556,SC,Kingstree,Williamsburg County,67627.08333,17712.0,40.5,38.4,0.113948171,0.013677476
29560,SC,Lake City,Florence County,90530.0,18028.0,33.2,39.7,0.129099068,0.007084265
29563,SC,Lake View,Dillon County,57551.16667,19293.0,53.1,55.6,0.059020045,0.0
29564,SC,Lane,Williamsburg County,42154.08333,16605.0,42.4,45.7,0.08988764,0.012244898
29565,SC,Latta,Dillon County,62503.66667,15872.0,29.3,37.8,0.074816731,0.0
29566,SC,Little River,Horry County,165696.0833,29391.0,55.4,52.4,0.158488679,0.0
29567,SC,Little Rock,Dillon County,52680.66667,28579.0,36.6,31.6,0.018404908,0.0
29568,SC,Longs,Horry County,164515.9167,22772.0,47.0,45.1,0.106154817,0.000169405
29569,SC,Loris,Horry County,141730.25,18859.0,38.4,42.0,0.071573316,0.005576714
29570,SC,McColl,Marlboro County,62436.75,16318.0,43.5,43.9,0.035514765,0.0
29571,SC,Marion,Marion County,60009.58333,20157.0,38.6,44.6,0.091236001,0.011440678
29572,SC,Myrtle Beach,Horry County,180038.4167,47196.0,53.6,57.4,0.25354814,0.0
29574,SC,Mullins,Marion County,46111.16667,20877.0,39.0,44.4,0.113974728,0.010377567
29575,SC,Surfside Beach,Horry County,179887.8333,30687.0,52.7,51.8,0.177274554,0.0
29576,SC,Murrells Inlet,Horry County,231584.0833,34239.0,56.8,60.3,0.17605794,0.0
29577,SC,Myrtle Beach,Horry County,153208.0,27203.0,41.6,44.0,0.176377607,0.005273749
29579,SC,Forestbrook,Horry County,197661.8333,28876.0,38.7,38.8,0.216122456,5.32e-05
29580,SC,Nesmith,Williamsburg County,66320.66667,16948.0,30.7,52.0,0.050429185,0.0
29581,SC,Nichols,Horry County,112643.6667,18124.0,42.4,39.9,0.125337331,0.0
29582,SC,North Myrtle Beach,Horry County,224086.5,38309.0,57.0,58.1,0.217667845,0.003283838
29583,SC,Pamplico,Florence County,95471.58333,21645.0,42.3,45.1,0.091687379,0.0
29584,SC,Chesterfield,Chesterfield County,77075.58333,21108.0,36.3,37.9,0.048982188,0.0
29585,SC,Pawleys Island,Georgetown County,316824.5,46305.0,57.1,59.0,0.303607952,0.001969473
29588,SC,Socastee,Horry County,178573.5,24966.0,39.9,44.3,0.148785058,0.000936791
29590,SC,Salters,Williamsburg County,55655.16667,12269.0,37.4,49.7,0.058628319,0.027662517
29591,SC,Scranton,Florence County,115571.8333,19412.0,40.8,42.5,0.050730412,0.000940734
29592,SC,Sellers,Dillon County,50497.16667,14525.0,37.2,34.9,0.058232932,0.0
29593,SC,Society Hill,Darlington County,46012.0,16462.0,42.3,48.7,0.143229167,0.0
29596,SC,Wallace,Marlboro County,27759.16667,23281.0,41.9,51.6,0.107402913,0.0
29601,SC,Greenville,Greenville County,280539.1667,39712.0,39.8,40.3,0.25701483,0.036552589
29605,SC,Greenville,Greenville County,165172.5833,32550.0,35.1,36.9,0.182695047,0.009687443
29607,SC,Greenville,Greenville County,228242.1667,34121.0,34.1,35.5,0.282395644,0.00844195
29609,SC,Greenville,Greenville County,214252.0,31792.0,35.8,38.3,0.228702687,0.002123443
29611,SC,Greenville,Greenville County,112390.5833,17145.0,35.5,36.2,0.09636643,0.014541765
29615,SC,Greenville,Greenville County,252755.3333,41325.0,37.3,40.9,0.317446809,0.001106028
29617,SC,Greenville,Greenville County,151338.0,21728.0,35.4,40.5,0.114772611,0.002821811
29620,SC,Abbeville,Abbeville County,125760.25,21719.0,41.9,45.9,0.124225664,0.002179945
29621,SC,Anderson,Anderson County,186724.0833,31854.0,43.0,45.0,0.20170535,0.00272917
29624,SC,Anderson,Anderson County,69437.08333,15610.0,39.4,39.2,0.031934141,0.003531192
29625,SC,Anderson,Anderson County,147007.0,25485.0,38.7,41.4,0.121039765,0.001017072
29626,SC,Anderson,Anderson County,155407.5833,25759.0,38.3,45.8,0.090698483,0.000185908
29627,SC,Belton,Anderson County,126424.1667,20288.0,39.3,40.7,0.101784235,0.001335292
29628,SC,Calhoun Falls,Abbeville County,43025.33333,18822.0,36.6,37.8,0.054587689,0.0
29630,SC,Central,Pickens County,138517.8333,21956.0,27.3,33.3,0.177533821,0.014830215
29631,SC,Clemson,Pickens County,207485.8333,27979.0,23.4,24.5,0.23463851,0.048777019
29635,SC,Cleveland,Greenville County,219093.6667,34211.0,59.8,59.4,0.143961353,0.0
29638,SC,Donalds,Abbeville County,94587.83333,23502.0,40.2,44.1,0.136286201,0.023323615
29639,SC,Due West,Abbeville County,133645.75,16267.0,22.9,22.0,0.152565881,0.014308426
29640,SC,Easley,Pickens County,140004.25,23414.0,40.9,42.6,0.106272189,0.000902595
29642,SC,Easley,Pickens County,204018.3333,31252.0,39.1,42.0,0.193193507,0.0
29643,SC,Fair Play,Oconee County,184667.5833,40050.0,55.0,56.7,0.208706023,0.0
29644,SC,Fountain Inn,Laurens County,178475.0833,25565.0,37.1,38.7,0.132014388,0.003496874
29645,SC,Gray Court,Laurens County,88318.83333,21737.0,38.2,41.4,0.088626971,0.002617801
29646,SC,Greenwood,Greenwood County,82554.5,19343.0,37.0,38.2,0.119880946,0.008000703
29649,SC,Greenwood,Greenwood County,147775.0833,28550.0,38.2,39.7,0.211213998,0.000782269
